sample_id,quote_id,quote_text
top2015:3992,q02290,"I think you can do whatever you want. In the end, we all live the life we choose for ourselves."
top2015:3992,q02291,"In the end, the only one you can ever really please is yourself. How others feel is up to them."
top2015:3992,q02292,That’s why they say ‘falling in love’ and not something like ‘floating toward love.’ Falling is scary.
top2015:3992,q02293,See me just as I see you.
top2015:3992,q02294,Experience was the most painful of teachers.
top2015:3992,q02295,with every passing year she found herself wondering more and more where all the good guys had gone. Or even if there really was such a thing anymore. Where were the guys who didn’t expect you to sleep with them after only a date or two? Or guys who believed that picking up the check on a first date was a classy thing to do? Or even a guy with a somewhat decent job and plans for the future?
top2015:3992,q02296,"It takes over—fear, I mean. No matter how hard you try to fight it, it takes over, crushing the life out of you."
top2015:3992,q02297,Why study or try to change the world on a Friday afternoon when you could be out enjoying the sun?
top2015:3992,q02298,"Friendship isn't about how long you know someone. It's about who walks into your life, says 'I'm here for you,' and then proves it."
top2015:3992,q02299,"I don't know what ""normal"" really means. I think everyone has his own definition, and it's shaped by culture, by family and friends, by character and experience, by events and a thousand other things. What's normal for one person isn't normal for another"
top2015:3992,q02300,My point is that first loves always make sense because you don’t know any better. Everything is a first and any warning bells are drowned out by the sheer novelty of it all.
top2015:3992,q02301,"Love makes everything complicated, and emotions always go wild in the beginning. But when it's real, you should hold on tight, because we're both old enough to know that true love doesn't come along all that often."
top2015:3992,q02302,"Because that’s what normal people do. That’s the way society works. You can’t just tell people whatever pops into your mind. It makes them uncomfortable or hurts their feelings. And just so you know, employers hate it."
top2015:3992,q02303,"April never ceased to surprise....there were always a few glorious days, perfect days, when it seemed as thought anything were possible."
top2015:3992,q02304,"Isn't that the tie Lily bought for your birthday?""Evan looked down to examine it. It was paisley, a kaleidoscope of color. ""Yes it is, as a matter of fact. Good memory. What do you think? Too much?""""It doesn't matter what I think.""""But you don't like it.""""I think that if you want to wear it, you should wear it.""Evan seemed momentarily undecided. ""Why do you do that?""""Do what?""""Refuse to answer a simple question.""""Because my opinion is irrelevant. You should wear what you want.""""Just tell me, okay?""""I don't like your tie.""""Really? Why not?""""Because it's ugly.""""It's not ugly.""Colin nodded. ""Okay.""""You don't know what you're talking about.""""Probably.""""You don't even wear ties.""""You're right.""""So why do I care what you think?""""I don't know.""Evan scowled. ""Talking to you can be infuriating, you know.""""I know. You've said that before.""""Of course I've said it before! Because it's true! Didn't we just talk about this the other night? You don't have to say whatever pops into your head.""""But you asked.""""Just ... Oh, forget it."" He turned and started back toward the house. ""I'll talk to you later, okay?""""Where are you going?""Evan walked a couple of steps before answering without turning around. ""To change my damn tie. And by the way Margolis was right. Your face still looks like it was run through a meat grinder.""Colin smiled. ""Hey, Evan!""Evan stopped and turned. ""What?""""Thanks.""""For what?""""For everything.""""Yeah, yeah. You're just lucky I won't tell Lily what you said.""""You can if you'd like. I already told her.""Evan starred. ""Of course you did."
top2015:3992,q02305,"College was a bubble that kept the rest of the world at bay. There was an abundance of free time, friends who lived either with you or right next door, and an overwhelming sense of optimism about the future, even if you had no idea as to the specifics of what that might mean. In college, everyone accepted the fact that their lives would turn out exactly as planned, buoying them from one good memory to the next in a cascade of carefree three-day weekends."
top2015:3992,q02306,"I want balance. Work is important because I have to support myself, but so are friends, health, rest. Having the time to do things that I enjoy, and sometimes doing nothing at all."
top2015:3992,q02307,"The rain blew in soft sheets, making the oncoming headlights shimmer."
top2015:3992,q02308,"Rules were about averages, not specifics, and since people were conditioned since childhood to accept rules, it was easy to follow them blindly. To trust in the system. It was easier not to worry about random possibilities. It meant that people didn’t have to think about potential consequences, and when the sun was shining on Friday afternoons, they could play Frisbee without a care in the world."
top2015:3992,q02309,"Because people don’t always want the truth. Like when your girlfriend asks if a particular outfit makes her look fat, you should tell her she looks beautiful."
top2015:3992,q02310,"But if you’re going to make a judgment about me, then you need to know who I really am, not just the part I decide to tell you. I’d rather be honest about all of it and let you make the call as to whether you want to keep talking to me or not.” “Have"
top2015:3992,q02311,"anger was anger, whether overt or covert, and equally destructive either way."
top2015:3992,q02312,"It’s hard sometimes. Maybe it’s because my parents are so happy and make it seem so easy, but I’ve always assumed that I’d be able to find the perfect guy without having to settle. And growing up, I had all these plans… I just knew that by now, at my age, I’d be married and we’d live in a restored Victorian and we’d be talking about kids. But those things seem further away now than they did when I was a little girl. They seem further away than they did even a couple of years ago."
top2015:3992,q02313,People don’t usually change.” “I didn’t have a choice.
