sample_id,quote_id,quote_text
top1943:2298,q00229,"The trouble is that goodness dies, and lies buried in the earth. Cleverness passes on and becomes degenerate."
top1943:2298,q00230,"The people don’t want to be understood, it would spoil their sense of injustice. They revel in their wrongs"
top1943:2298,q00231,"Why, no doubt there is a risk, just as every day in every man's life he risks breaking his neck when he steps outside his door."
top1943:2298,q00232,"The ten pounds annuity left to him by his father when he died in 1800 was given to him with the pious hope, expressed in old Henry Broderick's own words, that 'the sum would keep him out of the mischief that had brought him into the world'. The hope had not been fulfilled, however, for Ned Broderick, disregarding his father's wishes, had become the parent of no less than four illegitimate children, all by different mothers."
top1943:2298,q00233,"The forces of Nature, thought John Broderick, must be made to work for Man."
top1943:2298,q00234,"The thing had been a tragedy, but tragedies become less poignant as the months pass."
top1943:2298,q00235,"Tell me,"" he said, ""do you ever think of anything else in life but your greyhounds?""And supposing, thought the son, that I told him the truth, supposing that I made a confession of all the thoughts that fill my waking hours: how I hate the mines for the ugliness they have brought upon Doonhaven, because they stand for progress and prosperity, and how I cannot walk about the estate while he still lives and owns it, because I take no interest in a thing that I do not possess, and which is not mine alone, and how I am at present ill-tempered, ill-mannered, and more than a little drunk because my mind and my body have need of Fanny-Rosa, the daughter of a man he despises, and the only thing that concerns me at this moment is whether she will belong to me or not, and, if she should, whether she also belonged to my brother who is dead; supposing I make confession of all these things, what would he do but stare at me aghast and bid me leave the room, and possibly the house also? It was better to keep silence.""Occasionally, sir,"" he said, ""I think of the killings in the creek and the hares on Hungry Hill, but mostly I concern myself with my greyhounds."
top1943:2298,q00236,"You've wanted to kiss me for a long time, have you not?""""For nearly ten months,"" he told her, ""I have thought of nothing else."
top1943:2298,q00237,What was John-Henry but the outcome of the years?
top1943:2298,q00238,He wanted to lose the memory of that world; they wished to hold it
