sample_id,quote_id,quote_text
top2004:211,q00187,Maybe there is another who sees life not as a flickering candle but as a torch that can illuminate an undiscovered world.
top2004:211,q00188,"There will always be those who feel more comfortable not venturing from the warmth of the hearth, but there are those who prefer to look out the window and wonder what is beyond the horizon."
top2004:211,q00189,"grief is like the wake behind a boat. It starts out as a huge wave that follows close behind you and is big enough to swamp and drown you if you suddenly stop moving forward. But if you do keep moving, the big wake will eventually dissipate. And after a long enough time, the waters of your life get calm again, and that is when the memories of those who have left begin to shine as bright and as enduring as the stars above."
top2004:211,q00190,"And if you do decide to wander, please leave a tiny bit of room in your heart for me. For if I live in your hearts, I really have not died"
top2004:211,q00191,"He lives in the moment, not dwelling on what happened yesterday or what might happen tomorrow."
top2004:211,q00192,"originator of all tings. “According to legend, in dat time der were many wild animals on Dalvalo—lions, tigers, elephants, and sharks as big as dis boat. Deez were very dangerous creatures, and human people are what dey had for breakfast, lunch, and suppa. Well, da first chief of Dalvalo, named Huakelle, come up wif a plan to distribute some of dis danger elsewhere in da universe. So he took fiery lava dat squirt off da volcano, and he trows it in all directions and creates Europe, Asia, Africa, Australia, and America. Some of da small drops of hot lava got caught and was scatted by da wind, and dis what made da rest of da islands of Vanuatu and all Melanesia. “Da chief den ordered giant canoes to be built. Not only was der too many dangerous animals on Dalvalo, der was too many people, so he sent a bunch of animals and people off in da giant canoe to da new land. Most a da canoes went to Africa, but some got caught up in storms and wrecked on da reef. People was tossed into da sea, and when dey finally got to land again, dey noticed dat da salt wattah had bleached dem white. Dat is how you got here."
top2004:211,q00193,"It was one of the nasty wars that inspired no monuments,"
top2004:211,q00194,"Fourteen knots is just a little less than twenty miles an hour. In land terms, that is about the speed you are allowed to travel through a school zone in your car. It does not seem very fast, but at one time, it was as fast as any vehicle on earth traveled. It"
top2004:211,q00195,"Life is unpredictable, but there is a lot out there to do and see if you just tune in to the radio."
top2004:211,q00196,"We were playing a story game Bucky had invented called the Last Supper. It consisted of allowing those evil, avenging creatures of God—horseflies—to light on the exposed skin of your arm or leg and take a bite. At that point, you make up an epitaph, which you deliver to the horsefly as he eats his last meal, and then you flatten the little bastard. The speeches are voted on by those in attendance, and the best speech wins a bottle of wine."
