sample_id,quote_id,quote_text
top2021:MALIBU RISING|Taylor Jenkins Reid,q05863,What did it take? To say exactly what you meant? To feel comfortable in the middle of causing discomfort? To not feel—so intrinsically as to be as vital to yourself as your blood—that it was your responsibility to make things smooth and pleasant for everyone?
top2021:MALIBU RISING|Taylor Jenkins Reid,q05864,"Kit, particularly, grieved the way some people drink, which is to say: rarely but always alone and to excess."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05865,She was pretty sure she did not want to kiss any guy at all
top2021:MALIBU RISING|Taylor Jenkins Reid,q05866,"I think the problem, Dad,"" she said, with an unexpected warmth in her voice, ""is that your love doesn’t mean very much."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05867,We were born with magic in our hearts.
top2021:MALIBU RISING|Taylor Jenkins Reid,q05868,Children who grow up with money have no idea it exists. But children who don’t understand that it powers everything.
top2021:MALIBU RISING|Taylor Jenkins Reid,q05869,"What broken family—no matter how shattered be reunited? What child, no matter how lost or abandoned, does not ache to be loved?"
top2021:MALIBU RISING|Taylor Jenkins Reid,q05870,The good thing about getting dumped by a dickhead is that you don’t have to deal with the dickhead anymore.
top2021:MALIBU RISING|Taylor Jenkins Reid,q05871,You were born a piece of shit and you’ll die a piece of shit just like every other piece of shit on this planet!
top2021:MALIBU RISING|Taylor Jenkins Reid,q05872,"Every minute of your lives you were loved"", he said as his chin started to quake. He put his hands together in a prayer motion and put them to his chest and said, ""If I exist on this earth, someone loves you""."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05873,"She could see her mother in her body, could feel her in her heart, could sense her in everything she did, sometimes. The older she got, the more obvious it became."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05874,Every day of your life feels like you’re climbing up the mountain. And then you get there and you stay for a bit. And it’s nice at the top. But then you start sliding down the other side.
top2021:MALIBU RISING|Taylor Jenkins Reid,q05875,But I don't think what you're born into says anything about where you're headed.
top2021:MALIBU RISING|Taylor Jenkins Reid,q05876,"But when the lights went out that night, and all of them lay in their separate beds, staring at the ceiling, June knew that she, and Nina, and Jay, and Hudson all had lost something. They were now living with a different-sized hole in each one of their four hearts."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05877,"This boy needed someone to love him. And she could dothat. That would be a very easy thing for her to do.She pulled him close to her, as close as she could, asclose as she’d held her own babies the days they wereborn. She held him tight and she put her cheek to his headand she could feel him start to calm. And then, even beforehe was silent, June had already made up her mind.“I will love you,” June told him. And she did."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05878,"I’ll always love you,” she said. “No matter who you are or what sort of life you want."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05879,"After all, her family had grown up. And wasn’t this the day you always looked toward? When the kids were grown and your life was yours to take."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05880,They will not know what the future holds or if their paths will ever cross again. But they will feel that - for one night at least - someone has seen them as they have always wanted to be seen. And that will be enough.
top2021:MALIBU RISING|Taylor Jenkins Reid,q05881,"Do you know how much a body can weigh when it falls into your arms, helpless? Multiply it by three. Nina carried it all. All of the weight, in her arms, on her back."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05882,"As with most of their disagreements, they found the anger dissipated as soon as they forgot to hold on to it."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05883,"If June didn't want her mother's life, then she couldn't take her mother's advice. Plain and simple."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05884,"Nina, her entire life, had been programmed to accept. Accept that your father left. Accept that your mother was gone. Accept that you must take care of your siblings. Accept that the world wants to lust after you. Accept Accept Accept."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05885,"Mick married again, shortly after he divorced Veronica. The biggest star in Hollywood. It was a huge scandal, the talk of the town when they had it annulled the next day."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05886,"Dolphins had been swimming along the shore in Malibu well before she was born and they would be swimming along the shore here in Malibu well after she left, and she took comfort in that."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05887,"People that are cool don't really need to play cool, do they?"
top2021:MALIBU RISING|Taylor Jenkins Reid,q05888,"But she would welcome a certain type of man in particular: a good man, who was a nice guy, who didn’t play games and understood that her career was important to her, that she could never quit the business, that she was living her dream. A man that could give her an orgasm every night and not expect her to make breakfast in the morning."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05889,She knew that childhood is made up of days magnificent and mundane. And this had been a magnificent day for all of them.
top2021:MALIBU RISING|Taylor Jenkins Reid,q05890,Why were all of her mistakes that had been so hidden from her as she was making them so clear to her now?
top2021:MALIBU RISING|Taylor Jenkins Reid,q05891,"She didn’t have to do any of this. The victimization, the acceptance of bullshit, the leaving your heart in the hands of an asshole yet again. She could just decide not to."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05892,"There should be a way to undo your fuckups. Not just redeem yourself for them but actually undo them, make them so that they never happened."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05893,"There was no end to the stories people would tell about what happened at the Riva party, some of which Nina wasn't even sure were true."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05894,"She just knew that, somehow, after everything that had happened in her life, she had ended up all alone on the front stoop, left behind by a man she had dared to trust."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05895,"June was gone. Yet here she was, living on through her children."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05896,"Tarine could be completely and utterly obnoxious. But Nina simply didn't mind. She admired the way Tarine never pretended to be anything she wasn't, the way she was so confident in exactly who she had chosen to be, as if there were never any other option."
top2021:MALIBU RISING|Taylor Jenkins Reid,q05897,It was not easy being a parent. It was not easy raising your four children on your own. But what made June the most frustrated at her husband - her twice ex-husband - was that she had no one to swoon over her children with.
top2021:MALIBU RISING|Taylor Jenkins Reid,q05898,"It had brought destruction. It would also bring renewal, rising from the ashes. The story of fire."
