sample_id,quote_id,quote_text
top2004:5499,q01051,Arriving late was a way of saying that your own time was more valuable than the time of the person who waited for you.
top2004:5499,q01052,I once broke up with a boy because he wrote me an awful poem.
top2004:5499,q01053,"Allegra's Austen wrote about the impact of financial need on the intimate lives of women. If she'd worked in a bookstore, Allegra would have shelved Austen in the horror section."
top2004:5499,q01054,"You've done so many things and read so many books. Do you still believe in happy endings?"" ""Oh my Lord, yes."" Bernadette's hands were pressed against each other like a book, like a prayer. ""I guess I would. I've had about a hundred of them."
top2004:5499,q01055,It was the marriage that was important; Jane Austen rarely even bothered to write about the wedding.
top2004:5499,q01056,"You know, I don't think there's anything truly unforgivable. Not where there's love."
top2004:5499,q01057,"What should we read next?” Bernadette asked. “Pride and Prejudice is my favorite.So let’s do that,” Sylvia said.Are you sure, dear?” Jocelyn asked,I am. It’s time. Anyway, Persuasion has the dead mother. I don’t want to subject Prudie to that now. The mother in Pride and Prejudice on the other hand…”Don’t give anything away,” Grigg said. “I haven’t read it yet.”Grigg had never read Pride and Prejudice.Grigg had never read Pride and Prejudice.Grigg had read The Mysteries of Udolpho and God knows how much science fiction – there were books all over the cottage – but he’d never found the time or inclination to read Pride and Prejudice. We really didn’t know what to say."
top2004:5499,q01058,"Marriage seemed like such a small space whenever I was in it. I liked the getting married. Courtship has a plotline. But there's no plot to being married. Just the same things over and over again. Same fights, same friends, same things you do on a Saturday. The repetition would start to get to me."
top2004:5499,q01059,"We all have a sense of level. It may not be based on class exactly anymore, but we still have a sense of what we're entitled to. People pick partners who are nearly their equal in looks. The pretty marry the pretty, the ugly the ugly. To the detriment of the breed."
top2004:5499,q01060,"In the feudal fiefdom of school, rank was determined early. You could change your hair and clothes. You could, having learned your lesson, not write a paper on Julius Caesar entirely in iambic pentameter or you could not tell anyone if you did. You could switch to contact lenses, compensate for your braininess by not doing your homework. Every boy in school could grow twelve inches. The sun could go fucking nova. And you'd still be the same grotesque you'd always been."
top2004:5499,q01061,"Dean coughed helpfully. Somewhere in the cough was the word “persuasion.” He was throwing Mo a lifeline.Mo preferred to go down. “I haven’t actually read any Austen. I’m more into mysteries, crime fiction, courtroom stuff.” This was disappointing, but not damning. On the other hand it was a failing; on the other, manfully owned up to. If only Mo had stopped there.“I don’t read much women’s stuff. I like a good plot,” he said.Prudie finished her drink and set her glass down so hard you could hear it hit. “Austen can plot like a son of a bitch,” she said. “Bernadette, I believe you were telling us about your first husband.”“I could start with my second. Or the one after that,” Bernadette offered. Down with plot! Down with Mo!"
top2004:5499,q01062,"There was something appealing in thinking of a character with a secret life that her author knew nothing about. Slipping off while the author’s back was turned, to find love in her own way. Showing up just in time to deliver the next bit of dialogue with an innocent face."
