sample_id,quote_id,quote_text
top2025:MY FRIENDS|Fredrik Backman,q09743,"People say that anxiety is fear for no reason, but Ted’s brain is very helpful when it comes to providing suggestions. Once he read a book that said that people with neuropsychiatric disorders need to “make friends with their brain,” but Ted and Ted’s brain are not friends, they’re classmates, forced to do a group assignment called “life” together. And it’s not going great."
top2025:MY FRIENDS|Fredrik Backman,q09744,Forget you? We can’t even remember a life before you showed up. How could we forget you?
top2025:MY FRIENDS|Fredrik Backman,q09745,But how do I explain that I am freezing to death if not seen by you?
top2025:MY FRIENDS|Fredrik Backman,q09746,"...because in grief we are reminded that we're human beings. In life we might be enemies, but when faced with death, we see the truth: we are one species, all we have is each other, and where you go, I shall follow."
top2025:MY FRIENDS|Fredrik Backman,q09747,Vincent Van Gogh wrote: 'I always think that the best way to know God is to love many things.
top2025:MY FRIENDS|Fredrik Backman,q09748,"You don’t wish for happiness when you have lost the love of your life, because you can’t even imagine ever feeling happy again. All you wish for is peace, calm, a long night’s sleep. You dream of nothing but being able to forgive time for making us old. For not letting us stay on a pier with our best friends. For letting summers end."
top2025:MY FRIENDS|Fredrik Backman,q09749,"Stories are complicated, memories are merciless, our brains only store a few moments from the best days of our lives, but we remember every second of the worst."
top2025:MY FRIENDS|Fredrik Backman,q09750,"Because in an ugly place, he was born with so much beauty inside him that it was like an act of rebellion. In a world full of sledgehammers, his art was a declaration of war."
top2025:MY FRIENDS|Fredrik Backman,q09751,"If you only get a few summer days like that you’re truly lucky, if you only find one friend like that you’re insanely fortunate."
top2025:MY FRIENDS|Fredrik Backman,q09752,"The basic function of a parent is just to exist. You have to be there, like ballast in a boat, because otherwise your child capsizes."
top2025:MY FRIENDS|Fredrik Backman,q09753,"You feel strange because you still have your wings, rubbing beneath your skin. You think you’re alone, but there are others like you, people who stand in front of white walls and blank paper and only see magical things. One day one of them will recognize you and call out: ‘You’re one of us!’ And then you won’t feel lost anymore. You’ll realize that you’ve always been able to speak a secret language, one that has no boundaries, because you have no nationality. Art is your homeland."
top2025:MY FRIENDS|Fredrik Backman,q09754,"You think you’re going to be young forever, but suddenly you reach an age where getting up from a chair can’t be taken for granted, it requires planning,"
top2025:MY FRIENDS|Fredrik Backman,q09755,"Death is public but dying is private, the very last private thing we have,"
top2025:MY FRIENDS|Fredrik Backman,q09756,"Babies teach us not to be scared of death. That’s how we realize we can’t wish for eternal life. Because if no one died, we would have to ban new people from being born. And when the playgrounds are empty, when the last pair of rain boots has been grown out of, when the last puddle has been jumped in… What would we want eternity for then, Ted?"
top2025:MY FRIENDS|Fredrik Backman,q09757,"That’s why rich adults hate the sort of thing that Louisa paints on the walls of buildings, not because they love walls, but because they hate the fact that there are beautiful things that are free."
top2025:MY FRIENDS|Fredrik Backman,q09758,"that he and Mom weren’t like two magnets. They were like two colors. Once they were mixed together, there was no way of separating them."
top2025:MY FRIENDS|Fredrik Backman,q09759,"One time I asked her why she was so obsessed with what I was thinking, and she got angry and yelled: ‘Because I want to know what’s happening inside you! Because you happened to me! You happen to me every second"
top2025:MY FRIENDS|Fredrik Backman,q09760,Always heartbroken at not being able to be all the things everyone wanted.
