sample_id,quote_id,quote_text
top2000:4719,q00726,"And they drank heavily, partied with great enthusiasm, and relished the drug culture; they moved in and out and slept around, and this was okay because they defined their own morality. They were fighting for the Mexicans and the redwoods, dammit! They had to be good people!"
top2000:4719,q00727,"What would his friends think? The Honorable Hatlee Beech, federal judge, writing prose like a faggot, extorting money out of innocent people."
top2000:4719,q00728,It preyed on human desire and it paid off by sheer terror.
top2000:4719,q00729,"decisions were binding if both parties submitted to the jurisdiction of the court. No appeals; there was nowhere to take one. Witnesses were not given an oath to tell the truth. Lying was completely expected. It was, after all, a prison."
