sample_id,quote_id,quote_text
top2008:4560,q01714,How could homosexuals possibly srew up the sanctity of marriage any worse than heterosexuals?
top2008:4560,q01715,The mother of a trophy wife is not automatically a trophy mother-in-law.
top2008:4560,q01716,"The Senator did not know who owned the jet, nor had he ever met Mr. Trudeau, which in most cultures would seem odd since Rudd had taken so much money from the man. But in Washington, money arrives through a myriad of strange and nebulous conduits. Often those taking it have only a vague idea of where it's coming from; often they have no clue. In most democracies, the transference of so much cash would be considered outright corruption, but in Washington the corruption has been legalized. Senator Rudd didn't know and didn't care that he was owned by other people."
top2008:4560,q01717,"In the bottom right-hand corner was a decent-sized color photo of Mr. and Mrs. Carl Trudeau posing with their new acquisition. Brianna, ever photogenic, as she damned well be, emanated glamour. Carl looked rich, thin, and young, he thought, and Imelda was as baffling in print as she was in person. Was she really a work of art? Or was she just a hodgepodge of bronze and cement thrown together by some confused soul working hard to appear tortured?"
top2008:4560,q01718,"And besides,” she said, “how could homosexuals possibly screw up the sanctity of marriage any worse than heterosexuals?"
top2008:4560,q01719,"Stepping into a major trial is like plunging with a weighted belt into a dark and weedy pond. You manage to scramble up for air, but the rest of the world doesn’t matter. And you always think you’re drowning."
top2008:4560,q01720,"Miss Inez was the backup piano player for the church, and though she played with heavy hands and great enthusiasm, she usually missed about half the notes. And since she was practically deaf, she had no idea how bad she sounded. Recollections of her performances lightened the mood. It would be easy to bash Krane Chemical and its multitude of sins, but Pastor Ott never mentioned the company. She was dead and nothing could change that. Everybody knew who killed her. After a one-hour service, the pallbearers lifted her wooden casket onto Mr. Earl Mangram’s authentic buckboard, the only one left in the county. Mr. Mangram had been an early victim of Krane, burial number three in Denny Ott’s career, and he specifically requested that his casket be hauled away from the church and to the cemetery on his grandfather’s buckboard with his ancient mare, Blaze, under tack. The short procession had been such a hit that it became an instant tradition at Pine Grove. When Miss Inez’s casket was placed on the carriage, Pastor Ott, standing next"
top2008:4560,q01721,"She was forty-one years old, and she was tired. But the fatigue would pass. The old dreams of full-time motherhood and a cushy retirement were forever forgotten."
top2008:4560,q01722,"His gall in holding the rally directly under the noses of the supreme court was humorous, even admirable."
top2008:4560,q01723,"his goal was $500,000. For the individuals—$5,000 maximum gift—Rinehart had a list of a thousand corporate executives and senior managers of companies in industries that attracted litigation from trial lawyers. Chief among these were insurance companies, and he would collect a million dollars from his contacts there. Carl Trudeau had given him the names of two hundred executives of companies controlled by the Trudeau"
