sample_id,quote_id,quote_text
top2001:4678,q00591,Writing what you wished was the most dangerous form of wishful thinking.
top2001:4678,q00592,"That was how dishonesty and betrayal started, not in big lies but in small secrets."
top2001:4678,q00593,"After all, Bao Bomu says, what is the past but what we choose to remember?"
top2001:4678,q00594,A mother is always the beginning. She is how things begin.
top2001:4678,q00595,"You can have pride in what you do each day, but not arrogance in what you were born with."
top2001:4678,q00596,Chaos is the penance for leisure.
top2001:4678,q00597,"But I don't have anything left inside of me to figure out where I fit in or what I want. If I want anything, it's to know what's possible to want."
top2001:4678,q00598,"They know where happiness lies, not in a cave or a country, but in love and the freedom to give and take what has been there all along."
top2001:4678,q00599,"He asked if he could recite a poem he had written that morning: 'You speak,' he said, 'the language of shooting stars, more surprising than sunrise, more brilliant than the sun, as brief as sunset. I want to follow its trail to eternity."
top2001:4678,q00600,"So much of history is mystery. We don't know what is lost forever, what will surface again. All objects exist in a moment of time. And that fragment of time is preserved or lost or found in mysterious ways. Mystery is a wonderful part of life."
top2001:4678,q00601,Dementia was like a truth serum.
top2001:4678,q00602,"You should think about your character. Know where you are changing, how you will be changed, what cannot be changed back again."
top2001:4678,q00603,"Dementia. Ruth puzzled over the diagnosis: How could such a beautiful-sounding word apply to such a destructive disease? It was a name befitting a goddess: Dementia, who caused her sister Demeter to forget to turn winter into spring."
top2001:4678,q00604,"That is the problem with modern ink from a bottle. You do not have to think. You simply write what is swimming on the top of your brain. And the top is nothing but pond scum, dead leaves, and mosquito spawn. But when you push an inkstick along an inkstone, you take the first step to cleansing your mind and your heart. You push and you ask yourself, What are my intentions? What is in my heart that matches my mind? I"
top2001:4678,q00605,Forever did not mean what it once had. Forever was what changed inevitably over time.
top2001:4678,q00606,"You are beauty, we are beauty, we are divine, unchanged by time."
top2001:4678,q00607,"Free time was the most precious time, when you should be doing what you loved, or at least slowing down enough to remember what made your life worthwhile and happy."
top2001:4678,q00608,"The farther you move from the core of the problem, the faster the situation spins out of control."
top2001:4678,q00609,"Now they seemed to be in a contest over who could irritate her more, and she sometimes had to remind herself that teenagers had souls"
top2001:4678,q00610,"Precious Auntie, what is our name? I always meant to claim it as my own. Come help me remember. I'm not a little girl anymore. I'm not afraid of ghosts. Are you still mad at me? Don't you recognize me? I am LuLing, your daughter."
top2001:4678,q00611,"It is for her grandmother, for herself, for the little girl who became her mother."
top2001:4678,q00612,"Was it a craving for salt, or for pain?"
top2001:4678,q00613,"We both knew we were speaking about the effortlessness with which one falls in love without intending to, as if we were two stalks of bamboo bend toward each other by the chance of the wind. And then we bent toward each other and kissed, lost in the nowhere of being together."
