sample_id,quote_id,quote_text
top1983:5671,q00896,Everyone who is not happy must be shot.
top1983:5671,q00897,"What would it be like really and absolutely to believe? (...) To know, really and absolutely know, that there's a Divine Being not set in time or space who reads your thoughts better than you ever did, and probably before you even have them? To believe that God sends you to war, God bends the path of bullets, decides which of his children will die, or have their legs blown off, or make a few hundred million on Wall Street, depending on today's Grand Design?"
top1983:5671,q00898,"When Schulmann talked, he fired off conflicting ideas like a spread of bullets, then waited to see which ones went home and which came back at him. The sidekick's voice followed like a stretcher-party, softly collecting up the dead. (...) Sound oil policy, sound economics, sound everything. Justice it isn't."
top1983:5671,q00899,Charlie alone knew he was a ghost.
top1983:5671,q00900,"The greatest crime is to do nothing because we can only do a little (...) I feel nothing, because feeling is subversive and contrary to military discipline. Therefore I do not feel, but I fight and therefore I exist."
top1983:5671,q00901,"The Armorys of this world don't steal. They serve their country right or wrong. Or they do until the day when they come face to face with real life and their warped rectitude deserts them and their faces unlock and become real, puzzled faces like everybody else's. So there's another god for you that's passed its sell-by date: enlightened patriotism, until this afternoon Nick Armory's religion."
top1983:5671,q00902,Western teaching institutions that refuse to acknowledge today's taboos are by definition subversive. Tell the new zealots of Washington that in the making of Israel a monstrous human crime was committed and they will call you an anti-Semite. Tell them there was no Garden of Creation and they will call you a dangerous cynic. Tell them God is what man invented to compensate for his ignorance of science and they will call you a Communist.
top1983:5671,q00903,"What did theories matter any more? She wanted to say. The rats have taken over the ship, it's often as simple as that; the rest is narcissistic crap. It must be. (...) For exploitation read property and you have the whole bit. First the exploiter hits the wage-slave over the head with his superior wealth; then he brainwashes him into believing that the pursuit of property is a valid motive for breaking him at the grindstone. That way he has him hooked twice over. (...) ""You disappoint me, Charlie. All of a sudden you lack consistency. You've made the perceptions. Why don't you go out and do something about them? Why do you appear here one minute as an intellectual who has the eye and brain to see what is not visible to the deluded masses, the next you have not the courage to go out and perform a small service - like theft - like murder - like blowing something up - say, a police station - for the benefit of those whose hearts and minds are enslaved by the capitalist overlords? Come on, Charlie, where's the action? You're the free soul around here. Don't give us the words, give us the deeds."" (...) Anger suspended her bewilderment and dulled the pain of her disgrace (...) She wished terribly that she could go mad so that everyone would be sorry for her; she wished she was just a raving lunatic waiting to be let off, not a stupid little fool of a radical actress."
top1983:5671,q00904,"Demos are mock battles, never the real thing. Everybody knows where they're going to happen, and when and why. Nobody gets seriously hurt. Well, not unless they ask for it."
top1983:5671,q00905,"She hardly cared. They wanted her. They knew her through and through; they knew her fragility and her plurality. And they still wanted her. They had stolen her in order to rescue her. After all her drifting, their straight line. After all her guilt and concealment, their acceptance. After all her words, their action, their abstemiousness, their clear-eyed zeal, their authenticity, their true allegiance, to fill the emptiness that had yawned and screamed inside her like a bored demon ever since she could remember."
top1983:5671,q00906,"Dash it all, she’s an actress! Don’t take her so seriously. Actors don’t have opinions, my dear chap, still less do actresses. They have moods. Fads. Poses. Twenty-four-hour passions. There’s a lot wrong with the world, dammit. Actors are absolute suckers for dramatic solutions. For all I know, by the time you get her out there, she’ll be Born Again!"
top1983:5671,q00907,A terrorist for Karen is someone who has a bomb but no aeroplane.Ch. 4
top1983:5671,q00908,"Those who are treated as pariahs become pariahs—just as, to quote Auden, those to whom evil is done do evil in return."
