sample_id,quote_id,quote_text
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06816,"Every time I run into you for the rest of our lives, I'll ask you to make a game with me. There's some groove in my brain that insists it is a good idea.""""Isn't that the definition of insanity? Doing the same thing over and over but expecting a different result.""""That's a game character's life, too,"" Sam said. ""The world of infinite restarts. Start again at the beginning, this time you might win. And it's not as if all our results were bad. I love the things we made. We were a great team.""Sam offered Sadie his hand, and she shook it. She pulled him into her, and she kissed Sam on the cheek. ""I love you, Sadie,"" Sam said.""I know, Sam. I love you, too."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06817,This life is filled with inescapable moral compromises. We should do what we can to avoid the easy ones.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06818,"Long relationships might be richer, but relatively brief, relatively uncomplicated encounters with interesting people could be lovely as well. Every person you knew, every person you loved even, did not have to consume you for the time to have been worthwhile."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06819,"Zweisamkeit’ is the feeling of being alone even when you’re with other people.” Simon turned to look in his husband’s eyes. “Before I met you, I felt this constantly. I felt it with my family, my friends, and every boyfriend I ever had. I felt it so often that I thought this was the nature of living. To be alive was to accept that you were fundamentally alone.” Simon’s eyes were moist. “I know I’m impossible, and I know you don’t care about German words or marriage. All I can say is, I love you and thank you for marrying me anyway."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06820,"Friendship,” Marx said, “is kind of like having a Tamagotchi."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06821,"There's no game without the NPCs. There's just some bullshit hero, wandering around with no one to talk to and nothing to do."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06822,"Memory, you realized long ago, is a game that a healthy-brained person can play all the time, and the game of memory is won or lost on one criterion: Do you leave the formation of memories to happenstance, or do you decide to remember?"
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06823,"To build a world for someone seems a romantic thing from where I stand."" Dov shook his head. ""Sam Masur, that fucked-up, romantic kid."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06824,"Sadie walked under the gates, one by one by one. At first, she felt nothing, but as she kept moving ahead, she began to feel an opening and a new spaciousness in her chest. She realized what a gate was: it was an indication that you had left one space and were entering another.She walked through another gate.It occurred to Sadie: She had thought after Ichigo that she would never fail again. She had thought she arrived. But life was always arriving. There was always another gate to pass through. (Until, of course, there wasn't.)She walked through another gate.What was a gate, anyway?A doorway, she thought. A portal. The possibility of a different world. The possibility that you might walk through the door and reinvent yourself as something better than you had been before.By the time she reached the end of the torii gate pathway, she felt resolved. Both Sides had failed, but it didn't have to be the end. The game was one in a long line of spaces between gates."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06825,"Sam looked at her outstretched hand, which he knew as well as any hand except his own---the precise pattern of the lines that made up the grid of her palm, the slim fingers with the purplish veins at the knuckles, the particular creamy olive hue of her skin, her delicate wrist, pinkish, with a penumbral callus that must have come from Dov, the white gold bracelet she wore that he knew had been a gift from Freda on her twelfth birthday. How could she honestly think he wouldn't know about the handcuffs? He had spent hours sitting next to her, playing games and then making them, staring at her hands as her fingers flew across a keyboard or jabbed at a controller. Tell me I don't know you, Sam thought. Tell me I don't know you when I could draw both sides of this hand, your hand, from memory."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06826,You try again. You fail better.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06827,There is no purity to bearing pain alone.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06828,"She had once read in a book about consciousness that over the years, the human brain makes an AI version of your loved ones. The brain collects data, and within your brain, you host a virtual version of that person. Upon the person’s death, your brain still believes the virtual person exists, because, in a sense, the person still does. After a while, though, the memory fades, and each year, you are left with an increasingly diminished version of the AI you had made when the person was alive."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06829,And as any mixed-race person will tell you—to be half of two things is to be whole of nothing.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06830,"How much of your life had been happenstance? How much of your life had been a roll of the big polyhedral die in the sky? But then, weren’t all lives that way? Who could say, in the end, that they had chosen any of it?"
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06831,The most important thing is finding someone you wish to play with.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06832,"You couldn't be old and still be wrong about as many things as she'd been wrong about, and it was a kind of immaturity to call yourself old before you were."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06833,How I will miss the horses.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06834,"Sammy, we were together. You must know that. When I'm honest with myself, the most important parts of me were yours."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06835,"If this were a game, he could hit pause. He could restart, say different things, the right ones this time. He could search his inventory for the item that would make Sadie not leave."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06836,Other people’s parents are often a delight.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06837,The most successful people are also the most able to change their mindsets.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06838,"He knew what he was experiencing was a basic error in programming, and he wished he could open up his brain and delete the bad code. Unfortunately, the human brain is every bit as closed a system as a Mac."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06839,They had the rare kind of friendship that allowed for a great deal of privacy within it. One of the reasons they had become such good friends originally was because she had not insisted he tell his sad stories to satisfy her own curiosity. The least he could do was return the favor.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06840,That love is all there is; is all we know of love. It is enough; the freight should be proportioned to the groove.” What is the “freight”? he wondered. What is the “groove”?
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06841,"I love that world more, I think, because it is perfectible. Because I have perfected it. The actual world is the random garbage fire it always is. There's not a goddamn thing I can do about the actual world's code."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06842,"Friendship is friendship, and charity is charity.... the people who give you charity are never your friends. It is not possible to receive charity from a friend."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06843,"It is the same world, she thought, but I am different. Or is it a different world, but I am the same?"
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06844,"Though you cannot see him, you become aware of the fact that your father is sitting on the floor. He is folding cranes so that your mother can string them. This is marriage."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06845,"Sam’s grandfather had two core beliefs: (1) all things were knowable by anyone, and (2) anything was fixable if you took the time to figure out what was broken. Sam believed these things as well."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06846,"Video games don't make people violent, but maybe they falsely give you the idea that you can be a hero."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06847,"Maybe it was the willingness to play that hinted at a tender, eternally newborn part in all humans. Maybe it was the willingness to play that kept one from despair."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06848,"A great textile, like the William Morris Strawberry Thief, is a piece of art, but it takes a lot of time to make a piece of art. It isn't simply design either. You have to understand the fabrics and what they can bear. You have to understand the dyeing process and how to achieve certain colors and what will make the color last through the ages. If you make a mistake, you might have to begin again.""""I don't think I know Strawberry Thief,"" Sadie said.""One moment,"" Mrs. Watanabe said. Mrs. Watanabe went into her bedroom, and she returned with a little footstool that was upholstered in a reproduction of Strawberry Thief. The pattern depicted birds and strawberries in a garden, and although Sadie hadn't known the name, she recognized the print when she saw it.""This was William Morris's garden. These were his strawberries. Those were birds he knew. No designer had ever used red or yellow in an indigo discharge dyeing technique before. He must have had to start over many times to get the colors right. This fabric is not just a fabric. It's the story of failure and of perseverance, of the discipline of a craftsman, of the life of an artist."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06849,"And this is the truth of any game - it can only exist at the moment that it is being played. It's the same with being an actor. In the end, all we can ever know is the game that was played, in the only world that we know."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06850,"I thought you were worried I was going to die,"" Sam said.""No. You'll never die. And if you ever died, I'd just start the game again,"" Sadie said.""Sam's dead. Put another quarter in the machine.""""Go back to the save point. Keep playing, and we'll win eventually."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06851,"How do I go on when the person I love most in the world is in love with someone else? Someone tell me the solution, he thought, so I don't have to play this losing game all the way through."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06852,"he realized that he had made a grave miscalculation when he had ended the friendship with Sadie. His mistake had been in thinking the world would be filled with Sadie Greens, people like her. It was not."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06853,She had resisted returning there because to return to one’s hometown felt like surrender.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06854,"They say success kills relationships, but the lack of it will do it just as quickly."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06855,We must fill our infinite days with something.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06856,Why make anything if you don’t believe it could be great?
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06857,To be alive was to accept that your were fundamentally alone.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06858,"If we did not mark the days, we would not know how much we had survived."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06859,"What a funny turn of phrase, she thought. Licking your wounds would only make them worse, no? The mouth was filled with so much bacteria. But Sadie knew it was easy to get addicted to the taste of your own carnage."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06860,"It’s so funny you should say this, because if you were one of my students, you’d be wearing your pain like a badge of honor. This generation doesn’t hide anything from anyone. My class talks a lot about their traumas. And how their traumas inform their games. They, honest to God, think their traumas are the most interesting thing about them. I sound like I’m making fun, and I am a little, but I don’t mean to be. They’re so different from us, really. Their standards are higher; they call bullshit on so much of the sexism and racism that I, at least, just lived with. But that’s also made them kind of, well, humorless. I hate people who talk about generational differences like it’s an actual thing, and here I am, doing it. It doesn’t make sense. How alike were you to anyone we grew up with, you know?"
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06861,"A programmer is a diviner of possible outcomes, and a seer of unseen worlds."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06862,"Throughout his life, Sam had hated being told to 'fight,' as if sickness were a character failing. Illness could not be defeated, no matter how hard you fought, and pain, once it had you in its grasp, was transformational."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06863,"Always remember, mine Sadie: life is very long, unless it is not."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06864,"Promise me, we won’t ever do this again,” Sadie said. “Promise me, that no matter what happens, no matter what dumb thing we supposedly perpetrate on each other, we won’t ever go six years without talking to each other. Promise me you’ll always forgive me, and I promise I’ll always forgive you.” These, of course, are the kinds of vows young people feel comfortable making when they have no idea what life has in store for them."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06865,"The boredom you speak of,” Alabaster said. “It is what most of us call happiness."
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06866,A glimmer of a notion of a nothing of a whisper of a figment of an idea.
"top2022:TOMORROW, AND TOMORROW, AND TOMORROW|Gabrielle Zevin",q06867,What does love even mean when you can find it with so many people and things?
