sample_id,quote_id,quote_text
top2006:5615,q01392,...you can't let something that'll probably never happen ruin your life. You're only helping to make it a self-fulfilling prophecy
top2006:5615,q01393,...maybe we don't need a heavenly bribe or the fear of hell and damnation to make us behave decently. Maybe it would be healthier if people started believing in themselves instead.
top2006:5615,q01394,We're still dancing to tunes created by men who thought that a thunderstorm was a sig of God's anger.
top2006:5615,q01395,"It’s amazing, isn’t it? Here we are, two thousand years later, with everything we’ve accomplished, everything we know, and yet this little talisman still rules the way billions of people live…and die."
top2006:5615,q01396,"most expeditions lacked something Vance had at his disposal: the astrolabe,"
top2006:5615,q01397,religion has always been the fuel that keeps the furnaces of intolerance and hatred burning.
top2006:5615,q01398,Bế quan tỏa cảng với thế giới còn lại
top2006:5615,q01399,"I curse you, Philippe le Bel, and your buffoon pope, and I call on God Almighty to have you both join me before His seat within the year, to suffer His judgment, and burn forever in the furnaces of hell…"
top2006:5615,q01400,What did it matter if it was based on a story that embellished the truth?
top2006:5615,q01401,"And it holds us back from better things, but mostly from coming to terms with the truth about who we’ve become, from embracing everything science has taught us and continues to teach us, from forcing us to make ourselves accountable for our own actions."
top2006:5615,q01402,"Over a billion people out there, worshipping these writings, accepting every word as God’s own wisdom, slaughtering each other over them, and all of it without having the vaguest notion of where these scriptures really come from."
top2006:5615,q01403,"At the time, any science, as it was then called, was thought to be a challenge to the authority of the Church; a science that promised spiritual purification was a direct threat to the Church."
