sample_id,quote_id,quote_text
top1976:23,q00810,"To turn life into words is to make life yours to do with as you please, instead of the other way round"
top1976:23,q00811,"But then Americans have always lived entirely in the present, and this generation is no different from mine except that now there is more of a past for them to ignore."
