sample_id,quote_id,quote_text
top2002:480,q00152,"She felt lately as though she had served her purpose, done her job, and been dispensed with, not only by her children, but by her husband as well."
top2002:480,q00153,seemed silly to Faith. And offensive
top2002:480,q00154,and she shot him a fiery look. “Whose
top2002:480,q00155,you have to show him respect.” “He
top2002:480,q00156,we break up over this? I don’t think
top2002:480,q00157,dreading the trip. I’ve never seen so much medicine and
