sample_id,quote_id,quote_text
top1956:5591,q00933,"And of course that’s all nonsense what you’re saying, my dear man. All pure nonsense, nothing but hogwash. You could live to be a hundred and twenty-five and put new red, white and blue posters of yourself all around town every day, and still they wouldn’t think of you as often as they will of Frank Skeffington when he’s been dead fifty years. The difference is that they all loved him and nobody loves you. I say this in no criticism of you, my dear man. It’s not your fault that you are what you are. It’s all in the genes: you’re not responsible."
top1956:5591,q00934,"And now he said to himself what he had said, in equal privacy, so often before: If only he had not been such a rogue . . . But then he reminded himself, as he had done before, in that case he would not have been Skeffington at all, but someone quite different."
top1956:5591,q00935,"And, if you will forgive just one more personal reflection, I myself think of him as he was just a few short days ago when I went to his home to hear his last confession and to give him the Blessed Sacrament, just before he died. And it seems to me, now, that to have lived a long life, to have left the lot of many of those around you a little bit better than it once was, to have been genuinely loved by a great many people, and to have died in God’s good grace, is no small thing to have happened to any man. Yet that is what happened to Frank Skeffington; I hope it may happen as well for all of us."
top1956:5591,q00936,"See you around,” he whispered. The whisper was barely audible, but Adam heard. Skeffington’s eyes seemed now to snap shut; his head turned back with a queer, abrupt jerk; his body stiffened; and one arm hung rigidly over the side of the bed, pointing to the floor. Frank Skeffington was dead."
top1956:5591,q00937,"He wanted to shout this pompous fool out of the house; he felt Maeve holding tightly to him; still, he started to speak, but suddenly there was no need for any of them to answer. For the figure on the bed stirred; they heard the movement before seeing it and, turning, they saw that Skeffington had raised himself slightly. His eyes were now wide open, and in them they saw the old challenging, mocking, gleam. And they heard his voice, as taking charge now for the last time he gave his answer: “The hell I would!"
top1956:5591,q00938,"He had thought immediately of the possibility of betrayal, of a failure in his organization; he had dismissed the thought. He knew that neither singly nor in combination could they have occasioned his defeat. Undoubtedly they had been there, but they had always been there, and what had beaten him now was not something old, but something altogether new. What it might be, he simply did not know. He tried desperately to think it through, but it was no use."
top1956:5591,q00939,"He controlled his exasperation; it was important that Ditto, above all, should be unaware of concern in high places: the fat man’s capacity for dissolving into a boneless and peculiarly communicable alarm was all too well known to him."
top1956:5591,q00940,"Everyone is completely convinced that your uncle is to be re-elected. I can tell you that if there were the slightest doubt of the outcome tonight, this room and the sidewalk outside would not be crawling with people. Oh, the faithful would report, to be sure: they always do. But the scavengers—and they are rather more numerous, dear boy, than you might think—would not. They take no chances, you see. They report en masse only when the sure thing is at hand. They do not begin to circle until the footsteps stagger and the body starts to sink upon the sand. They are rarely wrong, and, dear boy, they are here in force tonight."
top1956:5591,q00941,"He was a chubby little lad with round red cheeks and a big smile. It was one time when Frank was running against Festus he got the idea. He put fat little Fahey in the collar and the black suit and sent him around ringing Protestant doorbells. He’d ask to see the lady of the house. He’d be let in half the time, and then he’d go into the speech. ‘Good morning, madam,’ he’d say. ‘I’m Father Francis Xavier Fahey, of the Jesuit Fathers, up on the hill. I’m calling on you in the interests of good government. The Jesuit Fathers are highly interested in the candidacy of Festus Garvey and we’re trying to drum up a little support for him.’ Then he’d give her a sneaky smile and a little wink."
top1956:5591,q00942,"I must say I admire faith of that kind. Although blind, it’s inspiring. It’s the kind of faith the followers of Jemima Wilkinson had, many years ago. Matter of fact, my young opponent reminds me in many ways of the good Jemima. As you probably remember, she was a Quaker lady who lived in this country back in the days of the Revolution. It was Jemima’s claim that she had died in 1776 and had come back to earth as a reincarnation of Our Lord. There were a few unkind people who were somewhat skeptical about this, but she managed to collect a substantial group of followers who had faith. One day she announced that she was about to give a demonstration of her divine powers: she was going to walk upon the waters. The faithful assembled on the banks; the good Jemima appeared, clad in a flowing robe of white. She put one foot out towards the river, then suddenly stopped and asked the people if they really had faith. They said they did. She asked them if they truly believed that she could walk on water. They said they did indeed. Well then, said Jemima, if that was the case there was no point in going through with it; any demonstration would be superfluous."
top1956:5591,q00943,"Oh, evasive, dear folks! But now that there’s television we see him at all hours, right in the bosom of his family. We’re given the good, safe, long-distance peek at what goes on around the McCluskey house when Dad’s at home! Oh dear folks, it’s nice! Heart-warming! Grand to see a father playing patty-cake, patty-cake with his little children! Grand to see a man who’s running for the highest office in the city sitting nice and easy in his home while his wife comes galloping in from the kitchen with a big tall glass of milk and a plateful of Uneeda biscuits smeared all over with Skippy peanut butter! Nice! Nourishing!"
top1956:5591,q00944,"Anyway,” she said, “why even bother to break an egg for McCluskey! Sweetie, he’s such a cluck!” “Check,” Jack said. “One of the cluckiest. And we’re not too happy about that. But you see our predicament: we have no place else to go.” “I don’t care what you say, I’d a thousand times rather take Skeffington.” “Derisive laughter all around,” Jack said. “You don’t take Skeffington; he takes you."
top1956:5591,q00945,"But he approves of the campaign. He’s actually suggested a few little tricks of his own. You see, he isn’t much concerned about our ethics; it’s the other side that worries him. He worries mainly about the fact that they don’t agree with him. That’s because they’re reactionaries, hence of doubtful ethical standards. You have to worry about what people like that will do, obviously. Especially if they disagree with you. Whereas what we do, even if it may not look quite aboveboard at times, is really all right, because we’re on the side of the angels."
