sample_id,quote_id,quote_text
top1934:2791,q00006,"People make mistakes in life through believing too much, but they have a damned dull time if they believe too little."
top1934:2791,q00007,"if we have not found the heaven within,we have not found the heaven without"
top1934:2791,q00008,"If I could put it into a very few words, dear sir, I should say that our prevalent belief is in moderation. We inculcate the virtue of avoiding excesses of all kinds—even including, if you will pardon the paradox, excess of virtue itself."
top1934:2791,q00009,We believe that to govern perfectly it is necessary to avoid governing too much.
top1934:2791,q00010,"Is there not too much tension in the world at present, and might it not be better if more people were slackers?"
top1934:2791,q00011,"The first quarter-century of your life was doubtless lived under the cloud of being too young for things, while the last quarter-century would normally be shadowed by the still darker cloud of being too old for them; and between those two clouds, what small and narrow sunlight illumines a human lifetime!"
top1934:2791,q00012,"Miss Brinklow, however, was not yet to be sidetracked. ""What do the lamas do?"" she continued.""They devote themselves, madam, to contemplation and to the pursuit of wisdom.""""But that isn't doing anything.""""Then, madam, they do nothing."
top1934:2791,q00013,"We have reason. It is the entire meaning and purpose of Shangri-La. It came to me in a vision long, long ago. I foresaw a time when man exalting in the technique of murder, would rage so hotly over the world, that every book, every treasure would be doomed to destruction. This vision was so vivid and so moving that I determined to gather together all things of beauty and culture that I could and preserve them here against the doom toward which the world is rushing. Look at the world today. Is there anything more pitiful? What madness there is! What blindness! A scurrying mass of bewildered humanity crashing headlong against each other. The time must come, my friend, when brutality and the lust for power must perish by its own sword. For when that day comes, the world must begin to look for a new life. And it is our hope that they may find it here."
top1934:2791,q00014,"The will of God or the lunacy of man - it seemed to him that you could take your choice, if you wanted a good enough reason for most things. Or, alternatively, the will of man and the lunacy of God."
top1934:2791,q00015,"It seemed to him that the little Manchu had never looked so radiant. She gave him a most charming smile, but her eyes were all for the boy."
top1934:2791,q00016,Laziness in doing stupid things can be a great virtue...
top1934:2791,q00017,"My friend, it is not an arduous task that I bequeath, for our order knows only silken bonds. To be gentle and patient, to care for the riches of the mind, to preside in wisdom and secrecy while the storm rages without — it will all be very pleasantly simple for you, and you will doubtless find great happiness."
top1934:2791,q00018,"Conway said quietly, “If you’d had all the experiences I’ve had, you’d know that there are times in life when the most comfortable thing is to do nothing at all. Things happen to you and you just let them happen."
top1934:2791,q00019,"And, most precious of all, you will have Time—that rare and lovely gift that your Western countries have lost the more they have pursued it."
top1934:2791,q00020,"Then, my son, when the strong have devoured each other, the Christian ethic may at last be fulfilled, and the meek shall inherit the earth."
top1934:2791,q00021,"One had to breathe consciously and deliberately, which, though disconcerting at first, induced after a time an almost ecstatic tranquility of mind. The whole body moved in a single rhythm of breathing, walking, and thinking, the lungs, no longer discrete and automatic, were disciplined to harmony with mind and limb."
top1934:2791,q00022,"you’re certain, then, that no human affection can outlast a five-year absence?” “It can, undoubtedly,” replied the Chinese, “but only as a fragrance whose melancholy we may enjoy."
top1934:2791,q00023,"I suppose the truth is that when it comes to believing things without actual evidence, we all incline to what we find most attractive."
top1934:2791,q00024,I shall be very deeply interested—in due course.
top1934:2791,q00025,"There came a time, he realized, when the strangeness of everything made it increasingly difficult to realize the strangeness of anything;"
top1934:2791,q00026,"The jewel has facets,” said the Chinese, “and it is possible that many religions are moderately true."
