sample_id,quote_id,quote_text
top2022:THE MAID|Nita Prose,q07197,"Today at work, I found a guest very dead in his bed. Mr. Black. The Mr. Black. Other than that, my work day was as normal as ever."
top2022:THE MAID|Nita Prose,q07198,"Never ask what a gentleman did or didn’t do. If he’s a true gentleman, he did it with good cause. And if he’s a true gentleman, he’ll never tell."
top2022:THE MAID|Nita Prose,q07199,"Justice is like truth – it, too, is subjective. So many of those who deserve to be punished never receive their just deserts, and in the meantime, good people, decent people, are charged with the wrong crimes. It’s a flawed system – justice – a dirty, messy, imperfect system. But if the good people accept personal responsibility for exacting justice, would we not have a better chance of cleaning the entire world, of holding the liars, the cheaters, the users, and the abusers to account?"
top2022:THE MAID|Nita Prose,q07200,"A clean home, a clean body, and clean company. Do you know where that leads?'I could not have been more than five years old when she taught me this. I looked way up at her as she spoke. 'Where does it lead, Gran?''To a clean conscience. To a good, clean life."
top2022:THE MAID|Nita Prose,q07201,Perhaps it’s an occupational hazard: I see dirt where others don’t.
top2022:THE MAID|Nita Prose,q07202,My uniform is my freedom. It is the ultimate invisibility cloak.
top2022:THE MAID|Nita Prose,q07203,She believed in politeness and treating people with respect. It’s not your station in life that matters. It’s how you conduct yourself that counts.
top2022:THE MAID|Nita Prose,q07204,"And the more I understand, the more questions I have"
top2022:THE MAID|Nita Prose,q07205,"One must live by her own moral code, not follow like a sheep, blindly."
top2022:THE MAID|Nita Prose,q07206,"Yes, sir. Would you like free salad and garlic bread?” “No, that’s fine,” Rodney answered, which, I’ll admit, was a minor disappointment."
top2022:THE MAID|Nita Prose,q07207,Yesterday was a jolt to my system. Today is also a jolt but in a much more pleasant and exciting way. It goes to show you that you just never know what surprises life has in store for you.
top2022:THE MAID|Nita Prose,q07208,"And if I’ve learned anything about the way money works, it’s that it magnetizes toward those born with it, leaving those who need it most without."
top2022:THE MAID|Nita Prose,q07209,Cheaters deserve to be thrown in quicksand and to suffocate in filth.
top2022:THE MAID|Nita Prose,q07210,"Sometimes, you must do one thing bad to do another thing good. It’s not always so clear, so black and white like everyone thinks. Especially when you don’t have choices."
top2022:THE MAID|Nita Prose,q07211,"I'm not sure that I've enjoyed the doors that have opened today, nor the experiences I've had, but I do hope they lead to personal growth in the long run."
top2022:THE MAID|Nita Prose,q07212,"If all of this has taught me anything, it is this: there’s a power in me I never knew was there."
top2022:THE MAID|Nita Prose,q07213,We must be like bamboo. We must learn to bend and flex with the wind.
top2022:THE MAID|Nita Prose,q07214,It’s always like this at dusk—as if the day is throwing the last of its energy up the steps while the hotel itself patiently waits for the calm of night to come.
top2022:THE MAID|Nita Prose,q07215,"There’s nothing quite like a perfectly stocked maid’s trolley early in the morning. It is, in my humble opinion, a cornucopia of bounty and beauty."
top2022:THE MAID|Nita Prose,q07216,"Isn’t it interesting how luxury has an unmistakable scent, as unmistakable as fear or death?"
top2022:THE MAID|Nita Prose,q07217,"My truth highlights and prioritizes my lens on the world; it focuses on what I see best and obscures what I fail to understand—or what I choose not to examine too closely. Justice is like truth—it, too, is subjective."
top2022:THE MAID|Nita Prose,q07218,But you can’t punch a thought. Or if you can it does little to change reality.
top2022:THE MAID|Nita Prose,q07219,"Recently, I turned twenty-five, “a quarter of a century” my gran would proclaim to me now if she could say anything to me. Which she can’t, because she is dead. Yes, dead. Why call it anything other than what it is? She did not pass away, like some sweet breeze tickling the heather. She did not go gently. She died. About"
top2022:THE MAID|Nita Prose,q07220,Do you ever feel like the world is backward? Like the villains prosper and the good suffer?
