sample_id,quote_id,quote_text
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06187,Josie just says what she thinks. Doesn’t care if she says the wrong thing. That gets irritating sometimes but I love her for it.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06188,"Kids can be hurtful sometimes. They believe if you happen to be an adult, nothing can possibly hurt you."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06189,The smart kids think I have no shape. But I do. I’m just keeping it hidden. Because who wants them to see?
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06190,"But however hard I tried, I believe now there would have remained something beyond my reach."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06191,"That was one reason why we always thought so much about being in the window. Each of us had been promised our turn, and each of us longed for it to come."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06192,"Because you know how lousy it feels, people telling you how perfect things will be and they’re not being straight."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06193,I'm sure she barely knew the meaning of loneliness with you here.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06194,"A land of fences is so temporary. You can change things as easily as a stage set. I used to act, you know. Sometimes in decent theaters. Wretched theaters too. Fences, what are they? Stage design. That’s the nice thing about England. Hedges give a sense of history properly set down in the land."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06195,"I’m sure, sir, there are all kinds of ethical issues. But in the end, it’s for legislators to decide how these things get regulated, not people like me. For now, I just want to learn as much as I can, so I can take my understanding to the next level."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06196,"Josie’s message,’ Rick went on, ‘was something like this. She says that no matter what happens now, never mind how it plays out, she loves you and will always love you. She’s very grateful you’re her mother and she never even once wished for any other. That’s what she said. And there was more. On this question of being lifted. She wants you to know she wouldn’t wish it any other way. If she had the power to do it again, and this time it was up to her, she says she’d do exactly what you did and you’ll always be the best mother she could have. That’s about it. As I say, she didn’t want me to pass it on until the correct time. So I’m hoping I’ve judged this right, Mrs Arthur, telling you now."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06197,the Sun had ways of reaching us wherever we were.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06198,"Goodnight, Klara. Be as wonderful tomorrow as you were today."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06199,"A mother’s love for her son. Such a noble thing, to override the dread of loneliness"
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06200,"so fucking sure I’ll be able to accept that AF up there, however well you do her? It didn’t work with Sal, why will it work with Josie?’ ‘What we did with Sal is no comparison. We’ve been through this, Chrissie. What we made with Sal was a doll. A bereavement doll, nothing more. We’ve come a long, long way since then. What you have to understand is this. The new Josie won’t be an imitation. She really will be Josie. A continuation of Josie.’ ‘You want me to believe that? Do you believe that?’ ‘I do believe it. With everything I’m worth, I believe it. I’m glad Klara went in there and looked. We need her on board now, we’ve needed that for a long time. Because it’s Klara who’ll make the difference. Make it very, very different this time round. You have to keep faith, Chrissie. You can’t weaken now.’ ‘But will I believe in it? When the day comes. Will I really?’ ‘Excuse me,’ I said. ‘I’d like to say there’s a chance you’ll never need the new Josie. The present one may become healthy. I believe there’s a good chance"
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06201,"Then the Coffee Cup Lady reached the RPO Building side, and she and the man were holding each other so tightly they were like one large person, and the Sun, noticing, was pouring his nourishment on them."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06202,"Even so, I believe there’s still hope. I believe help might come from a place the adults haven’t yet considered. But we need to do something now quickly."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06203,I wish him the very best. All I’m saying is that there are all kinds of ways to lead a successful life.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06204,"The grass was tall in all three fields, and when the wind blew, it would move as if invisible passers-by were hurrying through it."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06205,"They conversed at such moments in a speech that was like a code, making me wonder if this was on account of my presence in the room, but I quickly understood it had simply to do with their familiarity with each other’s lives, and that there was no intention to exclude my understanding."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06206,It must be great. Not to miss things. Not to long to get back to something. Not to be looking back all the time.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06207,"but also, I thought, a little sadly. Rick returned the smile, and I wondered if they were exchanging secret messages just with their gazes."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06208,Then she continued to walk away.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06209,"And it was clear the Sun was unwilling to make any promise about Josie, because for all his kindness, he wasn’t yet able to see Josie separately from the other humans, some of whom had angered him very much on account of their Pollution and inconsideration, and I suddenly felt foolish to have come to this place to make such a request."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06210,"The majority of the children were on their feet, some moving between boxes. Over at the rear wall, three boys were seated on the modular sofa, and even though they were sitting apart, their heads had been placed together inside a single box, while the outstretched leg of the boy nearest the window extended not only across the neighboring box, but right into the one beyond. There was an unpleasant tint on the three boxes containing the boys on the sofa – a sickly yellow – and an anxiety passed through my mind. Then other people moved across my view of them, and I began to attend instead to the voices around me."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06211,They fear loneliness and that’s why they behave as they do. Perhaps Josie too.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06212,"I wondered if Josie would bring up this particular picture – and the words inside the bubble – during Rick’s next visit. But she didn’t, and I realized there was a kind of rule between them not to talk directly about any of the pictures or bubble words once they’d been completed. Perhaps such an understanding was necessary in allowing them to draw and write freely. Even so, as I have said, I considered from the start that their bubble game was filled with danger, and it was what brought about the sudden end to Rick’s thirty-minute visits."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06213,"I could see similar townhouses on the opposite side of the street. There were six of them in a row, and the front of each had been painted a slightly different colour, to prevent a resident climbing the wrong steps and entering a neighbour’s house by mistake."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06214,didn’t think that humans could choose loneliness.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06215,the danger topics were themselves ways the Mother had devised to make certain emotions appear inside Josie’s mind.
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06216,"And I tried to imagine how I would feel if Rosa and I, a long time from now, long after we’d found our different homes, saw each other again by chance on a street. Would I then feel, as Manager had put it, pain alongside my happiness? *"
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06217,"When we were new, we used to worry that because we often couldn’t see the Sun from mid-store,we’d grow weaker and weaker."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06218,"I’m not saying it’s always easy. We all have our bad days. But compared to what we had before, we feel like…we’re really living for the first time."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06219,"you’d have to learn not just her mannerisms but what’s deeply inside her? Wouldn’t you have to learn her heart?’ ‘Yes, certainly.’ ‘And that could be difficult, no? Something beyond even your wonderful capabilities. Because an impersonation wouldn’t do, however skillful. You’d have to learn her heart, and learn it fully, or you’ll never become Josie in any sense that matters."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06220,"Even so, an AF would feel himself growing lethargic after a few hours away from the Sun, and start to worry there was something wrong with him – that he had some fault unique to him and that if it became known, he’d never find a home."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06221,"It wasn’t really that I was more eager to learn about the outside than Rosa: she was, in her own way, excited and observant, and as anxious as I was to prepare herself to be as kind and helpful an AF as possible. But the more I watched, the more I wanted to learn, and unlike Rosa, I became puzzled, then increasingly fascinated by the more mysterious emotions passers-by would display in front of us."
top2021:KLARA AND THE SUN|Kazuo Ishiguro,q06222,"I don’t see why we’re talking about this. And what does it matter? Who wants this society anyway? None of it needs to get in the way of anything.’ ‘It all gets in the way, Ricky. Gets in the way of our plan for one thing."
