sample_id,stratum,source,post45_title_id,title,author,year,first_week,isbn,oclc,best_rank,weeks_on_list
2016:3591,2016,post45,3591,PRECIOUS AND GRACE,Alexander McCall Smith,2016,2016-10-30,9781101871355,935983516.0,7,
2016:1132,2016,post45,1132,COMMONWEALTH,Ann Patchett,2016,2016-10-02,9780062491794,932576291.0,1,
2016:5141,2016,post45,5141,THE FIREMAN,Joe Hill,2016,2016-06-05,9780062200631,913135742.0,1,
2016:4595,2016,post45,4595,THE BANDS OF MOURNING,Brandon Sanderson,2016,2016-02-14,9780765378576,898910973.0,6,
2016:6918,2016,post45,6918,TOM CLANCY: TRUE FAITH AND ALLEGIANCE,Mark Greaney,2016,2016-12-25,,961923813.0,3,
2016:6757,2016,post45,6757,THE WRONG SIDE OF GOODBYE,Michael Connelly,2016,2016-11-20,,940361429.0,2,
2016:2177,2016,post45,2177,HEROES OF THE FRONTIER,Dave Eggers,2016,2016-08-14,9780451493804,946058401.0,8,
2016:2867,2016,post45,2867,MAGIC,Danielle Steel,2016,2016-07-24,9780345531100,936256921.0,1,
2016:3073,2016,post45,3073,MOST WANTED,Lisa Scottoline,2016,2016-05-01,9781250010131,912356623.0,5,
2016:3615,2016,post45,3615,PRINCE LESTAT AND THE REALMS OF ATLANTIS,Anne Rice,2016,2016-12-18,9780385353793,954104154.0,7,
2016:537,2016,post45,537,AT THE EDGE OF THE ORCHARD,Tracy Chevalier,2016,2016-04-03,9780525953005,900623824.0,14,
2016:7179,2016,post45,7179,WARRIORS OF THE STORM,Bernard Cornwell,2016,2016-02-07,,934446835.0,8,
2016:6726,2016,post45,6726,THE WOLVES,Alex Berenson,2016,2016-02-28,,909925438.0,14,
2016:4116,2016,post45,4116,SISI,Allison Pataki,2016,2016-04-03,9781476790220,883147373.0,16,
2016:4292,2016,post45,4292,STAR WARS: BLOODLINE,Claudia Gray,2016,2016-05-22,9780451486080,928128918.0,5,
2016:3145,2016,post45,3145,MY NAME IS LUCY BARTON,Elizabeth Strout,2016,2016-01-31,9781400067695,909538731.0,1,
2016:3462,2016,post45,3462,PARIS FOR ONE AND OTHER STORIES,Jojo Moyes,2016,2016-11-06,9780735221079,944380327.0,14,
2016:2865,2016,post45,2865,MAESTRA,L. S. Hilton,2016,2016-05-08,9780399184260,936557950.0,14,
2016:769,2016,post45,769,BLUE,Danielle Steel,2016,2016-02-07,,912140654.0,1,
2016:1187,2016,post45,1187,CRIMSON DEATH,Laurell K. Hamilton,2016,2016-10-30,9781101987735,951722795.0,9,
2016:1834,2016,post45,1834,FIRST COMES LOVE,Emily Giffin,2016,2016-07-17,9780345546920,919683002.0,1,
2016:5346,2016,post45,5346,THE GUEST ROOM,Chris Bohjalian,2016,2016-01-24,9780385538893,899073324.0,11,
2016:962,2016,post45,962,CATALYST,James Luceno,2016,2016-12-04,,962181425.0,10,
2016:4604,2016,post45,4604,THE BEAST,J. R. Ward,2016,2016-04-24,9780451475169,933218950.0,2,
2016:4547,2016,post45,4547,THE ANCIENT MINSTREL,Jim Harrison,2016,2016-04-17,9780802124562,913304940.0,14,
2016:4416,2016,post45,4416,SWEETBITTER,Stephanie Danler,2016,2016-06-12,9781101875940,919683043.0,10,
2016:111,2016,post45,111,A FEW OF THE GIRLS,Maeve Binchy,2016,2016-03-20,9781101947418,914417759.0,12,
2016:6678,2016,post45,6678,THE WHISTLER,John Grisham,2016,2016-11-13,,940933213.0,1,
2016:6692,2016,post45,6692,THE WHOLE TOWN'S TALKING,Fannie Flagg,2016,2016-12-18,,938383982.0,10,
2016:6078,2016,post45,6078,THE PURSUIT,Janet Evanovich and Lee Goldberg,2016,2016-07-10,,,8,
2016:7327,2016,post45,7327,WINTER STORMS,Elin Hilderbrand,2016,2016-10-23,,870199444.0,10,
2017:6139,2017,post45,6139,THE RIGHT TIME,Danielle Steel,2017,2017-09-17,9781101883945,965518223.0,3,
2017:5434,2017,post45,5434,THE HOUSE OF UNEXPECTED SISTERS,Alexander McCall Smith,2017,2017-11-26,9781101871379,973157142.0,8,
2017:2016,2017,post45,2016,GOLDEN PREY,John Sandford,2017,2017-05-14,9780399184574,954669337.0,1,
2017:2588,2017,post45,2588,KISS CARLO,Adriana Trigiani,2017,2017-07-09,9780062319227,951936358.0,7,
2017:3852,2017,post45,3852,ROGUE ONE: A STAR WARS STORY,Alexander Freed,2017,2017-01-08,9780399178450,966445331.0,11,
2017:1527,2017,post45,1527,DRAGON TEETH,Michael Crichton,2017,2017-06-11,9780062473356,973413865.0,2,
2017:4828,2017,post45,4828,THE CHOSEN,J. R. Ward,2017,2017-04-23,9780451475190,973879483.0,3,
2017:3986,2017,post45,3986,SECRETS IN DEATH,J.D. Robb,2017,2017-09-24,9781250123152,987376348.0,2,
2017:6673,2017,post45,6673,THE WESTERN STAR,Craig Johnson,2017,2017-09-24,,989862668.0,7,
2017:2970,2017,post45,2970,MERRY AND BRIGHT,Debbie Macomber,2017,2017-10-22,9780399181221,968312146.0,8,
2017:7038,2017,post45,7038,TYPHOON FURY,Clive Cussler and Boyd Morrison,2017,2017-11-26,,,5,
2017:102,2017,post45,102,A DOG'S WAY HOME,W. Bruce Cameron,2017,2017-05-28,9780765374653,957635563.0,10,
2017:4481,2017,post45,4481,TESTIMONY,Scott Turow,2017,2017-06-04,9781455553549,958780527.0,6,
2017:37,2017,post45,37,4 3 2 1,Paul Auster,2017,2017-02-19,9781627794466,950448698.0,13,
2017:22,2017,post45,22,16TH SEDUCTION,James Patterson and Maxine Paetro,2017,2017-05-21,,,1,
2017:137,2017,post45,137,A LEGACY OF SPIES,John le Carré,2017,2017-09-24,9780735225114,1001287725.0,1,
2017:3322,2017,post45,3322,OATHBRINGER,Brandon Sanderson,2017,2017-12-03,9780765326379,969863614.0,1,
2017:5211,2017,post45,5211,THE FROZEN HOURS,Jeff Shaara,2017,2017-06-11,9780345549228,957597838.0,8,
2017:4211,2017,post45,4211,SONG OF THE LION,Anne Hillerman,2017,2017-04-30,9780062391902,980282496.0,8,
2017:1442,2017,post45,1442,DEVIL'S CUT,J. R. Ward,2017,2017-08-20,9780451475305,993623894.0,14,
2017:3026,2017,post45,3026,MISSISSIPPI BLOOD,Greg Iles,2017,2017-04-09,9780062311153,961862155.0,1,
2017:7024,2017,post45,7024,TWO FROM THE HEART,"James Patterson and Frank Constantini, Emily Raymond and Brian Sitts",2017,2017-04-30,,,6,
2017:7183,2017,post45,7183,WATCH ME DISAPPEAR,Janelle Brown,2017,2017-08-06,,961155875.0,13,
2017:815,2017,post45,815,BORN OF VENGEANCE,Sherrilyn Kenyon,2017,2017-02-26,,967133699.0,15,
2017:3189,2017,post45,3189,NEVER NEVER,James Patterson and Candice Fox,2017,2017-02-05,,,1,
2017:4144,2017,post45,4144,SLEEPING BEAUTIES,Stephen King and Owen King,2017,2017-10-15,,,1,
2017:7067,2017,post45,7067,UNIVERSAL HARVESTER,John Darnielle,2017,2017-02-26,,947147125.0,10,
2017:74,2017,post45,74,A CONJURING OF LIGHT,V. E. Schwab,2017,2017-03-12,,,6,
2017:5258,2017,post45,5258,THE GIRL WHO TAKES AN EYE FOR AN EYE,David Lagercrantz,2017,2017-10-01,9780451494320,981575982.0,2,
2017:3146,2017,post45,3146,MY NOT SO PERFECT LIFE,Sophie Kinsella,2017,2017-02-26,9780812998269,951753640.0,9,
2017:2817,2017,post45,2817,LOVE STORY,Karen Kingsbury,2017,2017-06-25,9781451687590,953707837.0,5,
2017:6141,2017,post45,6141,THE RISE AND FALL OF D. O. D. O.,Neal Stephenson and Nicole Galland,2017,2017-07-02,,,11,
2017:2895,2017,post45,2895,MANGROVE LIGHTNING,Randy Wayne White,2017,2017-04-09,9780399576683,952647250.0,8,
2017:6267,2017,post45,6267,THE SEVENTH PLAGUE,James Rollins,2017,2017-01-01,9780062381682,939993890.0,12,
2017:1184,2017,post45,1184,CRIME SCENE,Jonathan Kellerman and Jesse Kellerman,2017,2017-08-20,,,9,
2017:1538,2017,post45,1538,DRAGONSWORN,Sherrilyn Kenyon,2017,2017-08-20,9781250102652,961001873.0,12,
2017:3802,2017,post45,3802,RIGHT BEHIND YOU,Lisa Gardner,2017,2017-02-19,9780525954583,949142779.0,1,
2017:2294,2017,post45,2294,"HUMANS, BOW DOWN",James Patterson and Emily Raymond with Jill Dembowski,2017,2017-03-12,,,7,
2017:4370,2017,post45,4370,SULFUR SPRINGS,William Kent Krueger,2017,2017-09-10,9781501147340,962006279.0,9,
2017:7027,2017,post45,7027,TWO KINDS OF TRUTH,Michael Connelly,2017,2017-11-19,,973796531.0,2,
2017:4296,2017,post45,4296,STAR WARS: FROM A CERTAIN POINT OF VIEW,various authors,2017,2017-10-22,,,12,
2017:3472,2017,post45,3472,PAST PERFECT,Danielle Steel,2017,2017-12-17,9781101883976,965445823.0,6,
2017:607,2017,post45,607,BEACH HOUSE FOR RENT,Mary Alice Monroe,2017,2017-07-09,9781501125461,961009545.0,12,
2017:363,2017,post45,363,"ALL BY MYSELF, ALONE",Mary Higgins Clark,2017,2017-04-23,9781501131110,952647874.0,2,
2017:7400,2017,post45,7400,YOU WILL PAY,Lisa Jackson,2017,2017-06-18,,958097307.0,14,
2017:4813,2017,post45,4813,THE CHEMIST,Stephenie Meyer,2017,2017-01-08,9780316387835,953630036.0,7,
2017:1642,2017,post45,1642,ENEMY OF THE STATE,Kyle Mills,2017,2017-09-24,9781476783512,973292219.0,3,
2017:5249,2017,post45,5249,THE GIRL BEFORE,J. P. Delaney,2017,2017-02-12,,,3,
2017:3835,2017,post45,3835,ROBERT B. PARKER'S LITTLE WHITE LIES,Ace Atkins,2017,2017-05-21,9781101924631,956686806.0,11,
2017:3458,2017,post45,3458,PARADISE VALLEY,C.J. Box,2017,2017-08-13,9781250051042,957138540.0,4,
2017:5962,2017,post45,5962,THE PAINTED QUEEN,Elizabeth Peters and Joan Hess,2017,2017-08-13,,,7,
2017:7044,2017,post45,7044,UNCOMMON TYPE,Tom Hanks,2017,2017-11-05,,972640151.0,3,
2017:793,2017,post45,793,BONE BOX,Faye Kellerman,2017,2017-03-19,,951070540.0,12,
2017:2945,2017,post45,2945,MEDDLING KIDS,Edgar Cantero,2017,2017-08-06,9780385541992,961457626.0,14,
2017:3135,2017,post45,3135,MY ABSOLUTE DARLING,Gabriel Tallent,2017,2017-09-17,9780735211179,967077614.0,6,
2017:1498,2017,post45,1498,DON'T LET GO,Harlan Coben,2017,2017-10-15,9780525955115,992798595.0,2,
2017:1791,2017,post45,1791,FEVERSONG,Karen Marie Moning,2017,2017-02-05,9780425284353,961098511.0,6,
2017:7383,2017,post45,7383,YEAR ONE,Nora Roberts,2017,2017-12-24,,973281737.0,3,
2017:7430,2017,post45,7430,“Y” IS FOR YESTERDAY,Sue Grafton,2017,2017-09-10,,969827230.0,1,
2017:336,2017,post45,336,AGAINST ALL ODDS,Danielle Steel,2017,2017-05-21,9781101883914,956480069.0,3,
2017:3988,2017,post45,3988,SECRETS OF THE TULIP SISTERS,Susan Mallery,2017,2017-07-30,9780373802760,987269918.0,12,
2017:5707,2017,post45,5707,THE LOST ORDER,Steve Berry,2017,2017-04-23,9781250056252,947812844.0,4,
2017:6301,2017,post45,6301,THE SILENT CORNER,Dean Koontz,2017,2017-07-09,9780345545992,958411543.0,2,
2017:1275,2017,post45,1275,DARK LEGACY,Christine Feehan,2017,2017-09-24,9780399583995,987581130.0,9,
2017:5799,2017,post45,5799,THE MINISTRY OF UTMOST HAPPINESS,Arundhati Roy,2017,2017-06-25,9781524733155,971224030.0,7,
2017:5994,2017,post45,5994,THE PEOPLE VS. ALEX CROSS,James Patterson,2017,2017-12-10,9780316273909,975859895.0,1,
2017:1379,2017,post45,1379,DEATH'S MISTRESS,Terry Goodkind,2017,2017-02-12,9780765388216,947146060.0,10,
2017:1344,2017,post45,1344,DEADFALL,Linda Fairstein,2017,2017-08-13,9781101984048,962016775.0,12,
2017:3909,2017,post45,3909,"SAME BEACH, NEXT YEAR",Dorothea Benton Frank,2017,2017-06-04,9780062390783,958350785.0,4,
2017:6906,2017,post45,6906,TOM CLANCY POWER AND EMPIRE,Marc Cameron,2017,2017-12-17,,982538055.0,7,
2017:1396,2017,post45,1396,DEEP FREEZE,John Sandford,2017,2017-11-05,9780399176067,969376808.0,2,
2017:2122,2017,post45,2122,HAUNTED,James Patterson and James O. Born,2017,2017-10-08,,,4,
2017:4917,2017,post45,4917,THE CUTTHROAT,Clive Cussler and Justin Scott,2017,2017-04-02,,,1,
2017:1763,2017,post45,1763,FATAL,John Lescroart,2017,2017-02-12,9781501115677,949912226.0,14,
2017:4645,2017,post45,4645,THE BLACK BOOK,James Patterson and David Ellis,2017,2017-04-16,,,1,
2017:4738,2017,post45,4738,THE BURNING GIRL,Claire Messud,2017,2017-09-17,9780393635027,971361913.0,15,
2017:1702,2017,post45,1702,EXPOSED,Lisa Scottoline,2017,2017-09-03,9781250099716,974133625.0,6,
2017:2897,2017,post45,2897,MANHATTAN BEACH,Jennifer Egan,2017,2017-10-22,9781476716732,975110465.0,3,
2017:2468,2017,post45,2468,IT DEVOURS!,Joseph Fink and Jeffrey Cranor,2017,2017-11-05,,,10,
2017:2359,2017,post45,2359,IF NOT FOR YOU,Debbie Macomber,2017,2017-04-09,9780553391961,950635357.0,3,
2018:7239,2018,post45,7239,WHERE THE CRAWDADS SING,Delia Owens,2018,2018-09-23,,1016305674.0,1,
2018:5770,2018,post45,5770,THE MARS ROOM,Rachel Kushner,2018,2018-05-20,9781476756554,1006798259.0,4,
2018:6729,2018,post45,6729,THE WOMAN IN THE WINDOW,A.J. Finn,2018,2018-01-21,,982044067.0,1,
2018:4430,2018,post45,4430,TAILSPIN,Sandra Brown,2018,2018-08-26,9781455572168,1026285299.0,1,
2018:6867,2018,post45,6867,TIME'S CONVERT,Deborah Harkness,2018,2018-10-07,,1043479674.0,3,
2018:7072,2018,post45,7072,UNSHELTERED,Barbara Kingsolver,2018,2018-11-04,,1019922367.0,3,
2018:2292,2018,post45,2292,HOW TO WALK AWAY,Katherine Center,2018,2018-06-03,9781250149060,1001322143.0,14,
2018:5997,2018,post45,5997,THE PERFECT COUPLE,Elin Hilderbrand,2018,2018-07-08,9780316375269,1038520001.0,2,
2018:4066,2018,post45,4066,SHOOT FIRST,Stuart Woods,2018,2018-04-29,9780735217201,1011550852.0,5,
2018:5380,2018,post45,5380,THE HELLFIRE CLUB,Jake Tapper,2018,2018-05-13,9780316472319,1030922084.0,3,
2018:3958,2018,post45,3958,SEA OF GREED,Clive Cussler and Graham Brown,2018,2018-11-25,,,10,
2018:359,2018,post45,359,ALICE ISN'T DEAD,Joseph Fink,2018,2018-11-18,9780062844132,1057477711.0,15,
2018:4769,2018,post45,4769,THE CAST,Danielle Steel,2018,2018-06-03,9781101884034,1001744052.0,1,
2018:6914,2018,post45,6914,TOM CLANCY: OATH OF OFFICE,Marc Cameron,2018,2018-12-16,,1029239445.0,11,
2018:3731,2018,post45,3731,RED ALERT,James Patterson and Marshall Karp,2018,2018-04-15,,,2,
2018:4201,2018,post45,4201,SOMETHING IN THE WATER,Catherine Steadman,2018,2018-06-24,9781524797188,1003728782.0,11,
2018:3459,2018,post45,3459,PARADOX,Catherine Coulter,2018,2018-08-19,9781501138126,1012764335.0,2,
2018:5164,2018,post45,5164,THE FLAME,Leonard Cohen,2018,2018-10-28,9780374156060,1039204498.0,15,
2018:3960,2018,post45,3960,SEA PRAYER,Khaled Hosseini,2018,2018-10-07,9780525539094,1039441769.0,4,
2018:5174,2018,post45,5174,THE FORBIDDEN DOOR,Dean Koontz,2018,2018-09-30,9780525483700,1038036035.0,5,
2018:2764,2018,post45,2764,LOOK ALIVE TWENTY-FIVE,Janet Evanovich,2018,2018-12-02,9780399179228,1049577570.0,1,
2018:7230,2018,post45,7230,WHEN WE WERE YOUNG,Karen Kingsbury,2018,2018-11-04,,1032287964.0,10,
2018:2133,2018,post45,2133,HEADS YOU WIN,Jeffrey Archer,2018,2018-11-25,9781250172501,1028167044.0,15,
2018:1170,2018,post45,1170,COVERT GAME,Christine Feehan,2018,2018-04-08,9780451489876,993419507.0,12,
2018:5464,2018,post45,5464,THE IMMORTALISTS,Chloe Benjamin,2018,2018-01-28,9780735213180,968151453.0,7,
2018:3515,2018,post45,3515,PIECES OF HER,Karin Slaughter,2018,2018-09-09,9780062430274,1021415294.0,3,
2018:5554,2018,post45,5554,THE KREMLIN CONSPIRACY,Joel C. Rosenberg,2018,2018-03-25,9781496406170,994636771.0,15,
2018:323,2018,post45,323,AFTER ANNA,Lisa Scottoline,2018,2018-04-29,9781250099655,983522942.0,2,
2018:1429,2018,post45,1429,DESOLATION MOUNTAIN,William Kent Krueger,2018,2018-09-09,9781501147463,1011115403.0,6,
2018:1082,2018,post45,1082,CLOCK DANCE,Anne Tyler,2018,2018-07-29,9780525521228,1004957362.0,3,
2018:5958,2018,post45,5958,THE OVERSTORY,Richard Powers,2018,2018-05-06,039363552X,988292556.0,12,
2018:2386,2018,post45,2386,IN HIS FATHER'S FOOTSTEPS,Danielle Steel,2018,2018-09-23,9780399179266,1015804418.0,2,
2018:7087,2018,post45,7087,US AGAINST YOU,Fredrik Backman,2018,2018-06-24,,1013798227.0,9,
2018:6905,2018,post45,6905,TOM CLANCY LINE OF SIGHT,Mike Maden,2018,2018-07-01,,1043092655.0,3,
2018:2802,2018,post45,2802,LOVE AND RUIN,Paula McLain,2018,2018-05-27,9781101967386,1028604386.0,14,
2018:842,2018,post45,842,BRIEF CASES,Jim Butcher,2018,2018-06-24,,1014360220.0,5,
2018:851,2018,post45,851,BRING ME BACK,B.A. Paris,2018,2018-07-08,,1001323110.0,13,
2018:2873,2018,post45,2873,MAGIC TRIUMPHS,Ilona Andrews,2018,2018-09-16,9780425270714,1020511191.0,11,
2018:4498,2018,post45,4498,THE 17TH SUSPECT,James Patterson and Maxine Paetro,2018,2018-05-20,,,1,
2018:2766,2018,post45,2766,LOOK FOR ME,Lisa Gardner,2018,2018-02-25,9781524742058,1004849045.0,5,
2018:968,2018,post45,968,CAVE OF BONES,Anne Hillerman,2018,2018-04-22,,1008771410.0,11,
2018:1799,2018,post45,1799,FIFTY FIFTY,James Patterson and Candice Fox,2018,2018-03-11,,,2,
2018:6105,2018,post45,6105,THE RECKONING,John Grisham,2018,2018-11-11,9780385544153,1039905624.0,1,
2018:1666,2018,post45,1666,EVERY BREATH,Nicholas Sparks,2018,2018-11-04,9781538728529,1030446221.0,1,
2018:1066,2018,post45,1066,CITY OF ENDLESS NIGHT,Douglas Preston and Lincoln Child,2018,2018-02-04,,,2,
2018:393,2018,post45,393,ALL WE EVER WANTED,Emily Giffin,2018,2018-07-15,9780399178924,1023814893.0,2,
2018:2582,2018,post45,2582,KINGDOM OF THE BLIND,Louise Penny,2018,2018-12-16,9781250066206,1037884810.0,1,
2018:5122,2018,post45,5122,THE FAVORITE SISTER,Jessica Knoll,2018,2018-06-10,9781501153198,1008765495.0,15,
2018:6434,2018,post45,6434,THE SUMMER WIVES,Beatriz Williams,2018,2018-07-29,,1035847074.0,7,
2018:5321,2018,post45,5321,THE GRAY GHOST,Clive Cussler and Robin Burcell,2018,2018-06-17,,,3,
2018:2453,2018,post45,2453,IRON GOLD,Pierce Brown,2018,2018-02-04,9780425285916,1007504614.0,3,
2018:3721,2018,post45,3721,RASPBERRY DANISH MURDER,Joanne Fluke,2018,2018-03-18,9781617732249,988763812.0,6,
2018:6038,2018,post45,6038,THE POWER,Naomi Alderman,2018,2018-01-21,9780316547611,968317646.0,15,
2018:1288,2018,post45,1288,DARK SACRED NIGHT,Michael Connelly,2018,2018-11-18,9780316421546,1020450924.0,3,
2018:5390,2018,post45,5390,THE HIGH TIDE CLUB,Mary Kay Andrews,2018,2018-05-27,9781250126061,1001326480.0,3,
2018:7321,2018,post45,7321,WINTER IN PARADISE,Elin Hilderbrand,2018,2018-10-28,,1041887619.0,5,
2018:3154,2018,post45,3154,MY YEAR OF REST AND RELAXATION,Ottessa Moshfegh,2018,2018-07-29,9780525522119,1007559349.0,15,
2018:6476,2018,post45,6476,THE TEMPTATION OF FORGIVENESS,Donna Leon,2018,2018-04-08,,994510019.0,11,
2018:5453,2018,post45,5453,THE HUSH,John Hart,2018,2018-03-18,9781250012302,1003235876.0,9,
2018:5183,2018,post45,5183,THE FORGOTTEN ROAD,Richard Paul Evans,2018,2018-05-20,9781501111792,1021063424.0,6,
2018:353,2018,post45,353,ALASKAN HOLIDAY,Debbie Macomber,2018,2018-10-21,,1019653794.0,4,
2018:2566,2018,post45,2566,KILLING COMMENDATORE,Haruki Murakami,2018,2018-10-28,9780525520047,1048027737.0,8,
2018:2681,2018,post45,2681,LEVERAGE IN DEATH,J.D. Robb,2018,2018-09-23,9781250161567,1016968504.0,1,
2018:6276,2018,post45,6276,THE SHAPE OF WATER,Guillermo del Toro and Daniel Kraus,2018,2018-03-25,,,11,
2018:6493,2018,post45,6493,THE THIEF,J.R. Ward,2018,2018-04-29,,995092642.0,4,
2018:1420,2018,post45,1420,DEPTH OF WINTER,Craig Johnson,2018,2018-09-23,9780525522478,1038039484.0,5,
2018:7001,2018,post45,7001,TURBULENCE,Stuart Woods,2018,2018-06-24,,1026346386.0,10,
2018:944,2018,post45,944,CARIBBEAN RIM,Randy Wayne White,2018,2018-04-01,,1003241893.0,9,
2018:423,2018,post45,423,AN ABSOLUTELY REMARKABLE THING,Hank Green,2018,2018-10-14,9781524743444,1020313071.0,1,
2018:1272,2018,post45,1272,DARK IN DEATH,J.D. Robb,2018,2018-02-18,9781250161536,989963566.0,1,
2018:7043,2018,post45,7043,UNBOUND,Stuart Woods,2018,2018-01-21,,983454211.0,7,
2018:5999,2018,post45,5999,THE PERFECT MOTHER,Aimee Molloy,2018,2018-05-20,9780062696793,999580406.0,5,
2018:4989,2018,post45,4989,THE DISAPPEARED,C.J. Box,2018,2018-04-15,9780399176623,992318169.0,1,
2018:444,2018,post45,444,AN UNWANTED GUEST,Shari Lapena,2018,2018-08-26,9780525557623,1037898449.0,6,
2018:4321,2018,post45,4321,STILL ME,Jojo Moyes,2018,2018-02-18,9780399562457,1022978374.0,2,
2018:409,2018,post45,409,AMBUSH,James Patterson and James O. Born,2018,2018-10-28,,,4,
2018:747,2018,post45,747,BLOOD COMMUNION,Anne Rice,2018,2018-10-21,,1019854677.0,5,
2018:298,2018,post45,298,ACCIDENTAL HEROES,Danielle Steel,2018,2018-04-08,9781101884096,992409885.0,1,
2018:4302,2018,post45,4302,STAR WARS: THE LAST JEDI,Jason Fry,2018,2018-03-25,9781524797119,1023861053.0,2,
2018:1022,2018,post45,1022,CHERRY,Nico Walker,2018,2018-09-02,9780525520139,1012690124.0,14,
2019:2560,2019,post45,2560,KILLER INSTINCT,James Patterson and Howard Roughan,2019,2019-09-29,,,4,
2019:3883,2019,post45,3883,RUN AWAY,Harlan Coben,2019,2019-04-07,9781538748466,1048660317.0,2,
2019:4888,2019,post45,4888,THE CORNWALLS ARE GONE,James Patterson and Brendan DuBois,2019,2019-04-14,,,2,
2019:7311,2019,post45,7311,WINDOW ON THE BAY,Debbie Macomber,2019,2019-08-04,,1057865304.0,6,
2019:3183,2019,post45,3183,NEON PREY,John Sandford,2019,2019-05-12,9780525536581,1047652164.0,2,
2019:2787,2019,post45,2787,LOST AND WANTED,Nell Freudenberger,2019,2019-04-28,9780385352680,1032292939.0,14,
2019:3730,2019,post45,3730,RECURSION,Blake Crouch,2019,2019-06-30,9781524759780,1102678579.0,7,
2019:2742,2019,post45,2742,LOCK EVERY DOOR,Riley Sager,2019,2019-07-21,9781524745141,1056479011.0,9,
2019:5209,2019,post45,5209,THE FRIENDS WE KEEP,Jane Green,2019,2019-06-23,9780399583346,1056464570.0,15,
2019:3963,2019,post45,3963,SEARCHING FOR SYLVIE LEE,Jean Kwok,2019,2019-06-23,9780062834300,1102633875.0,11,
2019:1237,2019,post45,1237,DAISY JONES & THE SIX,Taylor Jenkins Reid,2019,2019-03-24,,,3,
2019:2325,2019,post45,2325,I OWE YOU ONE,Sophie Kinsella,2019,2019-02-24,9781524799014,1042118928.0,15,
2019:3011,2019,post45,3011,MIRACLE AT ST. ANDREWS,James Patterson and Peter de Jonge,2019,2019-04-28,,,11,
2019:6908,2019,post45,6908,TOM CLANCY: CODE OF HONOR,Marc Cameron,2019,2019-12-08,,1121422978.0,6,
2019:174,2019,post45,174,A MRS. MIRACLE CHRISTMAS,Debbie Macomber,2019,2019-10-20,9780399181399,1081358034.0,11,
2019:5479,2019,post45,5479,THE INSTITUTE,Stephen King,2019,2019-09-29,9781982110567,1120189373.0,1,
2019:431,2019,post45,431,AN ANONYMOUS GIRL,Greer Hendricks and Sarah Pekkanen,2019,2019-01-27,,,1,
2019:5827,2019,post45,5827,THE MOST FUN WE EVER HAD,Claire Lombardo,2019,2019-07-14,0385544251,1052462126.0,13,
2019:6394,2019,post45,6394,THE STIEHL ASSASSIN,Terry Brooks,2019,2019-06-16,9780553391541,1080555531.0,11,
2019:5298,2019,post45,5298,THE GOLDEN TRESSES OF THE DEAD,Alan Bradley,2019,2019-02-10,9780345540027,1050140853.0,7,
2019:4798,2019,post45,4798,THE CHAIN,Adrian McKinty,2019,2019-07-28,9780316531269,1105755895.0,7,
2019:7020,2019,post45,7020,TWISTED TWENTY-SIX,Janet Evanovich,2019,2019-12-01,,1107428151.0,1,
2019:5880,2019,post45,5880,THE NICKEL BOYS,Colson Whitehead,2019,2019-08-04,9780385537070,1051775497.0,3,
2019:4709,2019,post45,4709,THE BOY,Tami Hoag,2019,2019-01-20,9781101985397,1043479424.0,11,
2019:5111,2019,post45,5111,THE FAMILY UPSTAIRS,Lisa Jewell,2019,2019-11-24,9781501190100,1107410274.0,7,
2019:6303,2019,post45,6303,THE SILENT PATIENT,Alex Michaelides,2019,2019-02-24,9781250301697,1083205705.0,1,
2019:5935,2019,post45,5935,THE ORACLE,Clive Cussler and Robin Burcell,2019,2019-06-30,,,6,
2019:7168,2019,post45,7168,WAR OF THE SPARK: RAVNICA,Greg Weisman,2019,2019-05-12,,1127110029.0,5,
2019:5026,2019,post45,5026,THE DUTCH HOUSE,Ann Patchett,2019,2019-10-13,9780062963673,1090006765.0,4,
2019:6895,2019,post45,6895,TO THE LAND OF LONG LOST FRIENDS,Alexander McCall Smith,2019,2019-11-10,,1104856573.0,12,
2019:3732,2019,post45,3732,RED AT THE BONE,Jacqueline Woodson,2019,2019-10-06,9780525535270,1099754421.0,8,
2019:4085,2019,post45,4085,SILENT NIGHT,Danielle Steel,2019,2019-03-24,9780399179389,1040178137.0,4,
2019:6243,2019,post45,6243,THE SECRETS WE KEPT,Lara Prescott,2019,2019-09-22,9780525656159,1061867295.0,7,
2019:1805,2019,post45,1805,FINAL OPTION,Clive Cussler and Boyd Morrison,2019,2019-11-24,,,15,
2019:3734,2019,post45,3734,RED METAL,Mark Greaney and Hunter Ripley Rawlings IV,2019,2019-08-04,,,15,
2019:7254,2019,post45,7254,WHISPER NETWORK,Chandler Baker,2019,2019-07-21,,1050277947.0,12,
2019:4964,2019,post45,4964,THE DESERTER,Nelson DeMille and Alex DeMille,2019,2019-11-10,,,4,
2019:6844,2019,post45,6844,THROUGH FIERY TRIALS,David Weber,2019,2019-01-27,,1031903931.0,12,
2019:7073,2019,post45,7073,UNSOLVED,James Patterson and David Ellis,2019,2019-06-23,,,2,
2019:7049,2019,post45,7049,UNDER CURRENTS,Nora Roberts,2019,2019-07-28,,1057303494.0,2,
2019:3678,2019,post45,3678,QUICHOTTE,Salman Rushdie,2019,2019-09-29,9780593132982,1089274413.0,15,
2019:3358,2019,post45,3358,ON EARTH WE'RE BRIEFLY GORGEOUS,Ocean Vuong,2019,2019-06-23,9780525562023,1052450975.0,6,
