sample_id,quote_id,quote_text
top2001:4136,q00805,"Sounds awful.""""No, it's wonderful. And it's just for one year. Let's take a break. Blair's not here. she'll be back next year and we can jump back into the Christmas chaos, if that's what you want. Come on, Nora, please. We skip Christmas, save the money, and go splash in the Caribbean for ten days.""""How much will it cost?""""Three thousand bucks.""""So we save money?""""Absolutely.""""When do we leave?""""High noon, Christmas Day.""They stared at each other for a long time."
top2001:4136,q00806,"The gate was packed with weary travelers, most of them standing and huddled along the walls because the meager allotment of plastic chairs had long since been taken. Every plane that came and went held at least eighty passengers, yet the gate had seats for only a few dozen."
top2001:4136,q00807,(He) paused for a second and once more marveled at the speed with which one person's private business could be so thoroughly kicked around the neighborhood.
top2001:4136,q00808,This is a free country...you can do almost anything you want.
top2001:4136,q00809,"My children know nothing of Christmas. They have so little, and want so little, it makes me feel guilty for the mindless materialism of our culture."
top2001:4136,q00810,"For her, the holidays began in late October and steadily gathered momentum until the big bang, a ten-hour marathon on Christmas Day with four meals and a packed house."
top2001:4136,q00811,"He was not the nostalgic type. You live life today, not tomorrow, certainly not yesterday, he always said."
