sample_id,quote_id,quote_text
top2002:3606,q00998,We think we know what we are doing. We have always thought so.
top2002:3606,q00999,They didn't understand what they were doing.I'm afraid that will be on the tombstone of the human race.
top2002:3606,q01000,"Kids didn't have huge backpacks when I was their age. We didn't have backpacks at all. Now it seemed all the kids had them. You saw little second-graders bent over like sherpas, dragging themselves through the school doors under the weight of their packs. Some of the kids had their packs on rollers, hauling them like luggage at the airport. I didn't understand any of this. The world was becoming digital; everything was smaller and lighter. But kids at school lugged more weight than ever."
top2002:3606,q01001,"Considering that we live in an era of evolutionary everything---evolutionary biology, evolutionary medicine, evolutionary ecology, evolutionary psychology, evolutionary economics, evolutionary computing---it was surprising how rarely people thought in evolutionary terms. It was a human blind spot. We look at the world around us as a snapshot when it was really a movie, constantly changing."
top2002:3606,q01002,"There's one problem with all psychological knowledge - nobody can apply it to themselves. People can be incredibly astute about the shortcomings of their friends, spouses, children. But they have no insight into themselves at all. The same people who are coldly clear-eyed about the world around them have nothing but fantasies about themselves. Psychological knowledge doesn't work if you look in a mirror. This bizarre fact is, as far as I know, unexplained."
top2002:3606,q01003,"At forty, I was too old to work as a programmer myself anymore; writing code is a young person’s job."
top2002:3606,q01004,Kids are more advanced these days. The teenage years now start at 11.
top2002:3606,q01005,"We are one of only three species on our planet that can claim to be self-aware, yet self-delusion may be a more significant characteristic of our kind."
top2002:3606,q01006,"Like everything else I'd seen at Xymos, it was jerry-built, half-baked, concocted in a hurry to solve present problems and never a thought to the future."
top2002:3606,q01007,But it was one thing to release a population of virtual agents inside a computer's memory to solve a problem. It was another thing to set real agents free in the real world.
top2002:3606,q01008,"In any case, this was a deep human prejudice. Human beings to find a central command in any organization. States had governments. Corporations had CEOs. Schools had principals. Armies had generals. Human beings tended to believe that without central command, chaos would overwhelm the organization and nothing significant could be accomplished."
top2002:3606,q01009,"Sometimes agents were so influenced by one another that they lost track of their goal and did something else instead. In that sense, the program was very childlike, unpredictable and easily distracted. As one programmer put it - trying to program distributed intelligence is like telling a five year old kid to go to his room and change his clothes. He may do that, but he is equally likely to do something else and never return."
top2002:3606,q01010,"But then, things never turn out the way you think they will."
top2002:3606,q01011,"If you compressed the history of life on earth into twenty-four hours, then multicellular organisms appeared in the last twelve hours, dinosaurs in the last hour, the earliest men in the last forty seconds, and modern men less than one second ago."
top2002:3606,q01012,"The old ideas about survival of the fittest had gone out of fashion long ago. Those views were too simpleminded. Nineteenth-century thinkers saw evolution as 'nature red in tooth and claw,' envisioning a world where strong animals killed weaker ones. They didn't take into account that the weaker ones would inevitably get stronger, or fight back in some other way. Which of course they always do."
top2002:3606,q01013,"Unable to construct genuine nanoassemblers, Xymos was using bacteria to crank out their molecules. This was genetic engineering, not nanotechnology."
top2002:3606,q01014,"word. I have ringing in my ears, which is a bad sign."
top2002:3606,q01015,Parents were even surprised by the maturing of their own children. They treated them as younger than they really were.
top2002:3606,q01016,"We looked at the world around us as a snapshot when it was really a movie, constantly changing. Of course we knew it was changing but we behaved as if it wasn’t."
top2002:3606,q01017,Winston Churchill once said that being shot at focused the mind wonderfully.
top2002:3606,q01018,"If they were all concerned, why didn't they do something about it? But of course that's human nature. Nobody does anything until it's too late. We put the stoplight at the intersection after the kid is killed"
top2002:3606,q01019,"Parasitism and symbiosis were the true basis for evolutionary change. These processes lay at the heart of all evolution, and had been present from the very beginning. Lynn Margulis was famous for demonstrating that bacteria had originally developed nuclei by swallowing other bacteria."
