sample_id,quote_id,quote_text
top1990:2956,q01107,"Coleridge wrote, ""Dreams are no shadows, but the very substances and calamities of my life."
top1990:2956,q01108,Surely you’ve been sent from the heavens to teach us mortals what beauty is.
top1990:2956,q01109,He believed nothing he was told and trusted no one.
top1990:2956,q01110,"To the ancient Greeks the word, dikaiosini,justice was often synonymous with ekdikisis,vengeance."
top1990:2956,q01111,"Constantin Demiris had arranged with the authorities for her body to be buried on the grounds of the cemetery on Psara, his private island in the Aegean. Everyone had remarked on what a beautiful, sentimental gesture it was. In fact, Demiris had arranged for the burial plot to be there so that he could have the exquisite pleasure of walking over the bitch's grave."
top1990:2956,q01112,Not now.It's too late.It was always too late.
top1990:2956,q01113,"The voices would not stop. They were a torment, Her past became a kaleidoscope of shifting images that kept racing through her mind."
top1990:2956,q01114,"Inspector Tinou sat silent. The Greek police department did not welcome interference from other countries in their affairs. Particularly Americans. They are always too-sou, so sure of themselves."
top1990:2956,q01115,"There is a theory that nothing in nature is ever lost—that every sound ever made, every word ever spoken, still exists somewhere in space and time and may one day be recalled."
top1990:2956,q01116,"But loving and being in love are two different things, aren't they?"
top1990:2956,q01117,"It will be a honeymoon,Demiris told her.She got the honeymoon but not the wedding."
top1990:2956,q01118,"I’m alive, she thought. No one is born happy. Everyone has to make his own happiness. I’m a survivor. I’m young and I’m healthy and wonderful things are going to happen."
