sample_id,quote_id,quote_text
top1943:5439,q00239,"You must not be unkind, especially when it happens that you're right."
top1943:5439,q00240,"You must remember always to give, of everything you have. You must give foolishly even. You must be extravagant. You must give to all who come into your life. Then nothing and no one shall have power to cheat you of anything, for if you give to a thief, he cannot steal from you, and he himself is then no longer a thief. And the more you give, the more you will have to give."
top1943:5439,q00241,"I know you will remember this — that nothing good ever ends. If it did, there would be no people in the world — no life at all, anywhere. And the world is full of people and full of wonderful life."
top1943:5439,q00242,People are people. Don't be afraid of them.
top1943:5439,q00243,"Everything alive is part of each of us, and many things which do not move as we move are part of us. The sun is part of us, the earth, the sky, the stars, the rivers, and the oceans. All things are part of us, and we have come here to enjoy them and to thank God for them."
top1943:5439,q00244,"Two years ago your father died, Ulysses. But as long as we are alive, as long as we are together, as long as two of us are left, and remember him, nothing in the world can take him from us."
top1943:5439,q00245,"Lionel whispered because he was under the impression that it was out of respect for books, not consideration for readers."
top1943:5439,q00246,"All of the sudden,"" he said, ""I feel different-- not like I ever felt before. Even when Papa died I didn't feel this way. In two days everything is changed. I'm lonely and I don't now what I'm lonely for"
top1943:5439,q00247,He was under the impression that he belonged wherever there was something interesting to see.
top1943:5439,q00248,I never knew teachers are human beings like everybody else-- and better too!
top1943:5439,q00249,"Their singing wasn’t particularly good, but the feeling with which they sang was not bad at all."
top1943:5439,q00250,"Future?"" Homer said. He was a little embarrassed because all his life, from day to day, he had been busy mapping out a future, even if it was only a future for the next day. ""Well,"" he said, ""I don't know for sure, but I guess I'd like to be somebody some day."
top1943:5439,q00251,What my children appear to be on the surface is no matter to me. I am fooled neither by gracious manners nor by bad manners. I am interested in what is truly beneath each kind of manners…I want my children to be people– each one separate– each one special– each one a pleasant and exciting variation of all the others
top1943:5439,q00252,"When Ulysses saw his brother, a wonderful thing happened to his face. All the terror left his eyes, because now he was home"
top1943:5439,q00253,"...Each of you will begin to be truly human when, in spite of your natural dislike of one another, you still respect one another. That is what it means to be civilized."
top1943:5439,q00254,I watch the growth of spirit in the children who come to my class.
top1943:5439,q00255,"Everything is changed for you. But it is still the same, too. The loneliness you feel has come to you because you are no longer a child. But the world has always been full of that loneliness."
top1943:5439,q00256,"I miss you of course and I think of you all the time. I am O.K., and even though I have never believed in wars - and know them to be foolish, even when they are necessary - I am proud that I am involved since so many others are, and this is what's happening. I do not recognize any enemy which is human, for no human being can be my enemy. Whoever he is, he is my friend. My quarrel is not with him, but with that unfortunate part of him which I seek to destroy in myself first."
top1943:5439,q00257,"The person of a man may go, but the best part of him stays. It stays forever."
top1943:5439,q00258,"I thought a fellow would never cry when he got to be grown up, but it seems as if that's when a fellow starts, because that's when a fellow starts finding out about things."
top1943:5439,q00259,Can’t a small boy get caught in a trap without the whole world hanging around?
top1943:5439,q00260,The person of a man may leave—or be taken away—but the best part of a good man stays. It stays forever. Love is immortal and makes all things immortal. But hate dies every minute.
