sample_id,quote_id,quote_text
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06376,"Were they aware, in the intensity of their embrace, of something slightly ridiculous about this tableau, something almost comical, as someone nearby sneezed violently into a crumpled tissue; as a dirty discarded plastic bottle scuttled along the platform under a breath of wind; as a mechanised billboard on the station wall rotated from an advertisement for hair products to an advertisement for car insurance; as life in its ordinariness and even ugly vulgarity imposed itself everywhere all around them? Or were they in this moment unaware, or something more than unaware—were they somehow invulnerable to, untouched by, vulgarity and ugliness, glancing for a moment into something deeper, something concealed beneath the surface of life, not unreality but a hidden reality: the presence at all times, in all places, of a beautiful world?"
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06377,"I think I would feel superficially sadder, but less fundamentally broken as a person, if I could just be sad about one break-up, rather than sad about my lifelong inability to sustain a meaningful relationship."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06378,"Tenderly, it seemed almost painfully, they smiled at one another, saying nothing, and their questions were the same, am I the one you think about, when we made love were you happy, have I hurt you, do you love me, will you always."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06379,"People think that socialism is sustained by force—the forcible expropriation of property—but I wish they would just admit that capitalism is also sustained by exactly the same force in the opposite direction, the forcible protection of existing property arrangements."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06380,And life is more changeable than I thought. I mean a life can be miserable for a long time and then later happy. It’s not just one thing or another—it doesn’t get fixed into a groove called ‘personality’ and then run along that way until the end.
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06381,"In that case we are standing in the last lighted room before the darkness, bearing witness to something."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06382,"We can’t conserve anything, and especially not social relations, without altering their nature, arresting some part of their interaction with time in an unnatural way."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06383,"...but all that really means is that I love my life, and I'm really excited to have it back again, excited to feel that its going to continue, that new things will keep happening, that nothing is over yet."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06384,"That's the thing about work, if it was any good you'd do it for free."
"top2021:BEAUTIFUL WORLD, WHERE ARE YOU|Sally Rooney",q06385,"So of course in the midst of everything, the state of the world being what it is, humanity on the cusp of extinction, here I am writing another email about sex and friendship. What else is there to live for?"
