sample_id,quote_id,quote_text
top2010:1923,q02085,Nice people don't necessarily fall in love with nice people.
top2010:1923,q02086,"You may be poor, but the one thing nobody can take away from you is the freedom to fuck up your life whatever way you want to."
top2010:1923,q02087,"There is, after all, a kind of happiness in unhappiness, if it's the right unhappiness."
top2010:1923,q02088,"I guess my life hasn’t always been happy, or easy, or exactly what I want. At a certain point, I just have to try not to think too much about certain things, or else they’ll break my heart."
top2010:1923,q02089,"This wasn't the person he'd thought he was, or would have chosen to be if he'd been free to choose, but there was something comforting and liberating about being an actual definite someone, rather than a collection of contradictory potential someones."
top2010:1923,q02090,"The personality susceptible to the dream of limitless freedom is a personality also prone, should the dream ever sour, to misanthropy and rage."
top2010:1923,q02091,But nothing disturbs the feeling of specialness like the presence of other human beings feeling identically special.
top2010:1923,q02092,"Walter had never liked cats. They'd seemed to him the sociopaths of the pet world, a species domesticated as an evil necessary for the control of rodents and subsequently fetishized the way unhappy countries fetishize their militaries, saluting the uniforms of killers as cat owners stroke their animals' lovely fur and forgive their claws and fangs. He'd never seen anything in a cat's face but simpering incuriosity and self-interest; you only had to tease one with a mouse-toy to see where it's true heart lay...cats were all about using people"
top2010:1923,q02093,"Integrity's a neutral value. Hyenas have integrity, too. They're pure hyena."
top2010:1923,q02094,"But she was seventeen now and not actually dumb. She knew that you could love somebody more than anything and still not love the person all that much, if you were busy with other things."
top2010:1923,q02095,There's a hazardous sadness to the first sounds of someone else's work in the morning; it's as if stillness experiences pain in being broken.
top2010:1923,q02096,I admire your capacity for admiring.
top2010:1923,q02097,"Patty knew, in her heart, that he was wrong in his impression of her. And the mistake she went to go on to make, the really big life mistake, was to go along with Walter's version of her in spite of knowing that it wasn't right. He seemed so certain of her goodness that eventually he wore her down."
top2010:1923,q02098,"Each new thing he encountered in life impelled him in a direction that fully convinced him of its rightness, but then the next new thing loomed up and impelled him in the opposite direction, which also felt right. There was no controlling narrative: he seemed to himself a purely reactive pinball in a game whose only object was to stay alive for staying alive's sake."
top2010:1923,q02099,"I think the iPod is the true face of Republican politics, and I’m in favor of the music industry … standing up proud and saying it out loud: We in the Chiclet-manufacturing business are not about social justice, …we’re not about a coherent set of national ideals, we’re not about wisdom. We’re about choosing what WE want to listen to and ignoring everything else…. We’re about giving ourselves a mindless feel-good treat every five minutes. …We’re about persuading ten-year-old children to spend twenty-five dollars on a cool little silicone iPod case that costs a licensed Apple Computer subsidiary thirty-nine cents to manufacture."
top2010:1923,q02100,"He became another data point in the American experiment of self-government, an experiment statistically skewed from the outset, because it wasn't the people with sociable genes who fled the crowded Old World for the new continent; it was the people who didn't get along well with others."
top2010:1923,q02101,"Her eyes weren't blinking. There was still something almost dead in them, something very far away. She seemed to be seeing all the way through to the back of him and beyond, out into the cold space of the future in which they would both soon be dead, out into the nothingness that Lalitha and his mother and his father had already passed into, and yet she was looking straight into his eyes, and he could feel her getting warmer by the minute. And so he stopped looking at her eyes and started looking into them, returning their look before it was too late, before this connection between life and what came after life was lost, and let her see all the vileness inside him, all the hatreds of two thousand solitary nights, while the two of them were still with the void in which the sum of everything they'd ever said or done, every pain they'd inflicted, every joy they'd shared, would weigh less than the smallest feather on the wind."
top2010:1923,q02102,"The reason this system can’t be overthrown in this country,” Walter said, “is all about freedom. The reason the free market in Europe is tempered by socialism is that they’re not so hung up on personal liberties there. They also have lower population growth rates, despite comparable income levels. The Europans are all-around more rational, basically. And the conversation about rights in this country isn’t rational. It’s taking place on the level of emotion, and class resentments, which is why the right is so good at exploiting it."
top2010:1923,q02103,"The pain was quite extraordinary. And yet also weirdly welcome and restorative, bringing him news of his aliveness and his caughtness in a story larger than himself."
top2010:1923,q02104,"Thank you,"" he said. ""Welcome. Welcome especially to Mr. Coyle Mathis and the other men and women of Forster Hollow who are going to be employed at this rather strikingly energy-inefficient plant. It's a long way from Forster Hollow, isn't it?""""So, yes, welcome,"" he said. ""Welcome to the middle class! That's what I want to say. Although, quickly, before I go any further, I also want to say to Mr. Mathis here in the front row: I know you don't like me. And I don't like you. But, you know, back when you were refusing to have anything to do with us, I respected that. I didn't like it, but I had respect for your position. For your independence. You see, because I actually came from a place a little bit like Forster Hollow myself, before I joined the middle class. And, now you're middle-class, too, and I want to welcome you all, because it's a wonderful thing, our American middle class. It's the mainstay of economies all around the globe!""""And now that you've got these jobs at this body-armor plant,"" he continued, ""You're going to be able to participate in those economies. You, too, can help denude every last scrap of native habitat in Asia, Africa, and South America! You, too, can buy six-foot-wide plasma TV screens that consume unbelievable amounts of energy, even when they're not turned on! But that's OK, because that's why we threw you out of your homes in the first places, so we could strip-mine your ancestral hills and feed the coal-fired generators that are the number-one cause of global warming and other excellent things like acid rain. It's a perfect world, isn't it? It's a perfect system, because as long as you've got your six-foot-wide plasma TV, and the electricity to run it, you don't have to think about any of the ugly consequences. You can watch Survivor: Indonesia till there's no more Indonesia!""""Just quickly, here,"" he continued, ""because I want to keep my remarks brief. Just a few more remarks about this perfect world. I want to mention those big new eight-miles-per-gallon vehicles you're going to be able to buy and drive as much as you want, now that you've joined me as a member of the middle class. The reason this country needs so much body armor is that certain people in certain parts of the world don't want us stealing all their oil to run your vehicles. And so the more you drive your vehicles, the more secure your jobs at this body-armor plant are going to be! Isn't that perfect?""""Just a couple more things!"" Walter cried, wresting the mike from its holder and dancing away with it. ""I want to welcome you all to working for one of the most corrupt and savage corporations in the world! Do you hear me? LBI doesn't give a shit about your sons and daughters bleeding in Iraq, as long as they get their thousand-percent profit! I know this for a fact! I have the facts to prove it! That's part of the perfect middle-class world you're joining! Now that you're working for LBI, you can finally make enough money to keep your kids from joining the Army and dying in LBI's broken-down trucks and shoddy body armor!""The mike had gone dead, and Walter skittered backwards, away from the mob that was forming. ""And MEANWHILE,"" he shouted, ""WE ARE ADDING THIRTEEN MILLION HUMAN BEINGS TO THE POPULATION EVERY MONTH! THIRTEEN MILLION MORE PEOPLE TO KILL EACH OTHER IN COMPETITION OVER FINITE RESOURCES! AND WIPE OUT EVERY OTHER LIVING THING ALONG THE WAY! IT IS A PERFECT FUCKING WORLD AS LONG AS YOU DON'T COUNT EVERY OTHER SPECIES IN IT! WE ARE A CANCER ON THE PLANT! A CANCER ON THE PLANET!"
top2010:1923,q02105,"And this of course, was the simplest definition of depression that he knew of: strongly disliking yourself."
top2010:1923,q02106,"He and his wife loved each other and brought each other daily pain. Everything else he was doing in his life, even his longing for Lalitha, amounted to little more than flight from circumstance. He and Patty couldn't live together and couldn't imagine living apart. Each time he thought they'd reached the unbearable breaking point, it turned out that there was still further they could go without breaking."
top2010:1923,q02107,"Katz had read extensively in popular sociobiology, and his understanding of the depressive personality type and its seemingly perverse persistence in the human gene pool was that depression was successful adaptation to ceaseless pain and hardship. Pessimism, feelings of worthlessness and lack of entitlement, inability to derive satisfaction from pleasure, a tormenting awareness of the world's general crappiness: for Katz Jewish paternal forebears, who'd been driven from shtetl to shtetl by implacable anti-Semites, as for the old Angles and Saxons on his mother's side, who'd labored to grow rye and barley in the poor soils and short summers of northern Europe, feeling bad all the time and expecting the worse had been natural ways of equilibriating themselves with the lousiness of their circumstances. Few things gratified depressives, after all, more than really bad news. This obviously wasn't an optimal way to live, but it had its evolutionary advantages."
top2010:1923,q02108,Fiction is a particularly effective way for strangers to connect across time and distance
top2010:1923,q02109,"What he'd never understood about men in his position, in all the books he'd read and movies he'd seen about them, was clearer to him now: you couldn't keep expecting wholehearted love without, at some point, requiting it. There was no credit to be earned for simply being good."
top2010:1923,q02110,"She had all day every day to figure out some decent and satisfying way to live, and yet all she ever seemed to get for all her choices and all her freedom was more miserable. The autobiographer is almost forced to the conclusion that she pitied herself for being so free."
top2010:1923,q02111,"Serious fans always need to feel uniquely connected to the object of their fandom; they jealously guard those points of connection, however tiny or imaginary, that justify the feeling of uniqueness."
