sample_id,quote_id,quote_text
top1999:6488,q00651,If you're gonna be stupid you gotta be tough.
top1999:6488,q00652,Shame was an emotion he had abandoned years earlier. Addicts know no shame. You disgrace yourself so many times you become immune to it.
top1999:6488,q00653,"In one long glorious acknowledgment of failure, he laid himself bare before God."
top1999:6488,q00654,"When witnesses concoct lies, they often miss the obvious."
top1999:6488,q00655,Four rehabs meant a fifth was somewhere down the road.
top1999:6488,q00656,"I believe in God,” he said, truthfully but weakly. “It’s easy to say that,” she said, her words still slow and soft. “And I don’t doubt you. But saying is one thing, living is another matter."
top1999:6488,q00657,"But you worship money, Nate. You're part of a culture where everything is measured by money. It's a religion."
top1999:6488,q00658,It wouldn't pay to get fresh with a missionary.
top1999:6488,q00659,"He'd had his career, his triumphs. Success had brought him nothing but misery; he couldn't handle it. Success had thrown him in the gutter"
top1999:6488,q00660,It’s a sad culture. People live in a frenzy. They work all the time to make money to buy things to impress other people. They’re measured by what they own.
top1999:6488,q00661,camera directly across from Troy was
top1999:6488,q00662,"How would she react? He wanted to think she would be delighted to see him, but he wasn’t convinced of that. He remembered her waving to his boat as he left, just before the dengue hit. She was standing among her people, waving him away, saying good-bye forever. She did not want to be bothered with the things of the world."
top1999:6488,q00663,"a slender, artificial Christmas tree with a solitary string of lights. He watched them blink to the tune of some Brazilian carol, and despite his efforts not to, Nate thought of his children. It was the day before Christmas Eve. Not all memories were painful. He boarded the plane with teeth clenched and spine stiffened, then slept for most of the hour it took to reach Corumba. The small airport there was humid and packed with Bolivians waiting for a flight to Santa Cruz. They were laden with boxes and bags of Christmas gifts. He found a cabdriver who spoke not a word of English, but it didn't matter. Nate showed him the words “Palace Hotel” on his travel itinerary, and they sped away in an old, dirty Mazda. Corumba had ninety thousand people, according to yet another memo prepared by Josh's staff. Situated on the Paraguay River, on the Bolivian border, it had long since declared itself to be the capital of the Pantanal. River traffic and trade had built the city, and kept it going."
