sample_id,quote_id,quote_text
top2011:1336,q01769,"When I thought of Eric with someone else, I wanted to rip out all his beautiful blonde hair. By the roots. In clumps."
top2011:1336,q01770,"We might be on the same page, but I wasn't happy about reading it."
top2011:1336,q01771,"One of the most wonderful, and the most appalling, things about Eric loving me was that he didn't give a shit about anyone else."
top2011:1336,q01772,"I'd have to say no, people don't change, but they can learn to behave differently."
top2011:1336,q01773,"I love you,” Bill said helplessly, as if he wished those magic words would heal me. But he knew they wouldn’t.“That’s what you all keep saying,” I answered. “But it doesn’t seem to get me any happier."
top2011:1336,q01774,"No, I like you alive and warm and wiggling."
top2011:1336,q01775,"Men! Dead or alive, they could be exactly the same."
top2011:1336,q01776,"So, what, you just decided to sack out here and seduce me when I walked in the door? Home from spending the night at my boyfriend's? After having sex with him that could go in the Guinness Book of Records?"
top2011:1336,q01777,"Oh. No wonder I'd been sick. I hadn't eaten anything since then. I'm a girl who likes her meals, so it hadn't been a weight-loss tactic. I'd just been too busy bumping from crisis to crisis. Go on the Sookie Stackhouse Narrow Avoidance of Death Diet! Run for your life, and miss meals, too! Exercise plus starvation."
top2011:1336,q01778,"Most humans were on one big island, to the fairies, and that island was adrift on a sea called I Totally Don’t Care."
top2011:1336,q01779,"Oklahoma is very beautiful, and Eric loves beauty, but he already has that in you."
top2011:1336,q01780,There was nothing civilized about sex with Eric.
top2011:1336,q01781,Something always turns up. It always seems darkest before the dawn. When God closes a door he opens a window. All things happen for a reason. Into every life a little rain must fall. What doesn't kill us makes us stronger.
top2011:1336,q01782,"Okay I've been stupid in the past. Not consistently stupid, but occasionally stupid. And I've made mistakes. You bet, I've made mistakes."
top2011:1336,q01783,"I met Elvis in your woods one night,” Terry said. One of the EMTs had given him a shot, and I thought it was beginning to work. “I knew I was nuts then. He was telling me how much he liked cats. I told him I was a dog person, myself."
top2011:1336,q01784,"I was so sleepy (and sore) that another bout of sex was out of the question, unless Eric had suddenly developed an interest in necrophilia."
top2011:1336,q01785,"We followed the bondage Bobbsey Twins across the crowded dance floor. Those leather shorts were an adventure from behind, let me tell you.And the pictures of Elvis decorating the walls were an education, too. It wasn’t often you ran into a bondage/Elvis/ whorehouse-themed vampireclub."
top2011:1336,q01786,"But in my book, it was basically bad taste to stare at someone's assets, no matter how much on display they were."
top2011:1336,q01787,"That's just not right,"" Sam muttered. ""Claude needs to keep his pants on."
top2011:1336,q01788,"Lily might be icy on the outside, but inside she was Vesuvius."
top2011:1336,q01789,"It's not enough that we have to handle our own race's problems,"" Claude said. ""Now we're sucked into the fucking vampire struggles, too.""""No,"" I said, feeling I was walking uphill in this conversation. ""You as a group weren't sucked into the vampire struggles. One of you was taken for a specific purpose. Different scenario."
top2011:1336,q01790,"how shall we go about this?"" Dermot asked. He was blond and Claude was dark; the looked like gorgeous bookends."
top2011:1336,q01791,"Would Eric enjoy being a Sooner? As I navigated through Shreveport, I wondered if Oklahoma vampires wore cowboy boots and knew all the songs from the musical."
top2011:1336,q01792,"Humans who are born with the essential spark are born to experience or perform something wonderful, something amazing."
top2011:1336,q01793,"Though the happy and free-spending crowd out on the floor didn’t know it, tonight the king of rock ’n’ roll would sing again for the Regent of Louisiana. Who could turn down an invitation to such an event?"
top2011:1336,q01794,"I felt more confident when I saw the tiny ancient Greek vampire. Thalia had been turned so long ago that no trace of humanity remained. She was simply a cold killing machine. She’d reluctantly joined the vampires that came out, but she despised humans with a thoroughness and ferocity that had made her a sort of cult figure. One website had offered five thousand dollars to the man or woman who could get a picture of Thalia smiling. No one had ever collected, but they could have tonight. She was smiling now. It was creepy as hell."
top2011:1336,q01795,"Dark-skinned vampires undergo an interesting change a few decades after they’re turned. If they were a very dark shade in life, they become a light brown, sort of a milk chocolate. Those who were lighter skinned become a sort of creamy"
