sample_id,quote_id,quote_text
top2021:HARLEM SHUFFLE|Colson Whitehead,q06302,"Bottom line: A man has a mind to place an ad and possesses the means, you run the ad. Save the censorship for the front page."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06303,There was pain and then there was pain. Different magnitudes you could stand or not stand. Wetting your beak and wetting your beak.
top2021:HARLEM SHUFFLE|Colson Whitehead,q06304,"Stickups were chops - they cook fast and hot, you're in and out. A stakeout was ribs - fire down low, slow, taking your time."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06305,"The black city and the white city: overlapping, ignorant of each other, separate and connected by tracks."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06306,His cousin Freddy brought him in on the heist one hot night in early June.It was such a pretty block and on certain nights when it was cool and quiet it was as if you didn’t live in the city at all.
top2021:HARLEM SHUFFLE|Colson Whitehead,q06307,"The last time he’d been to Mam Lacey’s, it had been closed for some time, a ruin. He and Pepper had been looking for a lead on the loot from the Theresa heist and ended up there. Mam Lacey had died and her junkie son Julius had turned the place into a shooting gallery. There was a broken statue of a white stone angel in the back garden and Julius was lying on a bench in a drug stupor, the legs of the statue sticking up without a body and the torso and wings erupting next to it out of hardy Harlem weeds. Had the statue been in one piece when Miss Laura looked down from that room? And what broke it in two? He didn’t know why he thought of it—him, Julius, and Miss Laura in a triangle at Mam Lacey’s and gazing on the statue, each of them with their own view. Look at it from one way, it was not a place for an angel, look at it from another and maybe it was a place that needed an angel. And another view was that if it were beautiful, it wouldn’t last long there"
top2021:HARLEM SHUFFLE|Colson Whitehead,q06308,"By sunrise he had dumped the body in Mount Morris Park, per the local custom. From the way the newspapers wrote about the park, he thought there might be line."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06309,"He was burly and long-limbed, stooping to hide his true size. Something off about him made you look twice, but his dark gaze made you turn before you could figure it out."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06310,"There are things a parent can utter to a child that should not be heard by others. Verdicts and spiky assessments, pettiness masquerading as principle and magnified by time, grudges that have taken root in the bones. A witness can render these things indelible and real in a way that they wouldn’t be if there were no one else around."
top2021:HARLEM SHUFFLE|Colson Whitehead,q06311,"... Carney and his aunt did what relatives and friends do sometimes—pretended that time and circumstance had not sent them down different paths, and that they were as close as they had ever been."
