quote_id,sample_id,gr_work_id,page,idx,source_url,quote_text,bucket,tense,note
q01945,top2009:5611,6588800,1,29,https://www.goodreads.com/work/quotes/6588800,"It's the first line in your book. I always thought there was a lot of truth in that. Or maybe that's what my English teacher said. I can't really remember. I read it last semester.""- Your parents must be so proud you can read.""- They are. They bought me a pony and everything when I did a book report on Cat in the Hat.",,,
q01946,top2009:5611,6588800,2,0,https://www.goodreads.com/work/quotes/6588800?page=2,"He finally understood that God's presence was everywhere, at all times, and was experienced by everyone at one time or another.",,,
q01947,top2009:5611,6588800,2,1,https://www.goodreads.com/work/quotes/6588800?page=2,"I don't care if your dad is the Sultan of Brunei. You happened to be born into a privileged family. What you do with that truth is completely up to you. I'm here because I want to be with you. But if I didn't, all the money in the world wouldn't have changed my feelings for you.",,,
q01948,top2009:5611,6588800,2,2,https://www.goodreads.com/work/quotes/6588800?page=2,"What were the odds that she'd turn away at the same instant the ball came flying her way? And that she'd be holding a soda in a crowd at a volleyball game she didn't even want to watch, in a place she didn't want to be? In a million years, the same thing should probably never happen again. With odds like that, she should have bought a lottery ticket.",,,
q01949,top2009:5611,6588800,2,3,https://www.goodreads.com/work/quotes/6588800?page=2,"He wasn't into one-night stands, he wasn't into scoring just to see if he could, he wasn't into acting just charming enough to get what he wanted before cutting loose in favor of someone new and attractive. He just wasn't like that. He would never be like that. When he met a girl, the first question he asked himself wasn't whether she was good for a few dates; it was whether she was the kind of girl he could imagine spending time with in the long haul.",,,
q01950,top2009:5611,6588800,2,4,https://www.goodreads.com/work/quotes/6588800?page=2,"What happens in the past, is in the past. But don't be surprised if it comes back and haunts you.",,,
q01951,top2009:5611,6588800,2,5,https://www.goodreads.com/work/quotes/6588800?page=2,"he'd once believed that the answer lay somehow in themusic he created, he suspected now that He'd been mistaken. The more he thought about it, the more he'd come to realize that for him, music had always been a movement away from reality rather than a means of living in it more deeply. .. he now knew that burying himself in music had less to do with God than a selfish desire to escape.",,,
q01952,top2009:5611,6588800,2,6,https://www.goodreads.com/work/quotes/6588800?page=2,"Strange, what being forced to slow down could do to a person.",,,
q01953,top2009:5611,6588800,2,7,https://www.goodreads.com/work/quotes/6588800?page=2,"Ironically, he'd yet to leave a good impression. First he'd spilled soda on her, next she'd seen him almost involved in a riot, and then this morning she'd believed him to be either lazy or an idiot.",,,
q01954,top2009:5611,6588800,2,8,https://www.goodreads.com/work/quotes/6588800?page=2,"Unless you had a popular video on YouTubeor could perform shows in front of thousands, musical ability meant nothing.",,,
q01955,top2009:5611,6588800,2,9,https://www.goodreads.com/work/quotes/6588800?page=2,"She squinted up at him. ""But I haven't always made good decisions."" Pastor Harris smiled. ""All that shows is that you're human.",,,
q01956,top2009:5611,6588800,2,10,https://www.goodreads.com/work/quotes/6588800?page=2,"The secret is to know how to lie"" he used to say, "" and to know when someone's lying to you"". His father, Steve eventually decided, must have known how to lie.",,,
q01957,top2009:5611,6588800,2,11,https://www.goodreads.com/work/quotes/6588800?page=2,"What problems?"" ""Well for starters.. you're an evil duck killer.",,,
q01958,top2009:5611,6588800,2,12,https://www.goodreads.com/work/quotes/6588800?page=2,"It hadn't been so long ago, yet sometimes she felt that she'd been an altogether different person back then.",,,
q01959,top2009:5611,6588800,2,13,https://www.goodreads.com/work/quotes/6588800?page=2,"If pinpointing God's presence were really that simple, then he supposed the beaches would be more crowded in the mornings. They would be filled with people on their own quests, instead of people jogging or walking their dogs or fishing in the surf.",,,
q01960,top2009:5611,6588800,2,14,https://www.goodreads.com/work/quotes/6588800?page=2,Everyone always noticed Ashley. She was like a flashing neon sign for anyone with an ounce of testosterone.,,,
q01961,top2009:5611,6588800,2,15,https://www.goodreads.com/work/quotes/6588800?page=2,"I’ve been doing this a long time, and I’ve come to learn that predictions don’t mean much. Too much lies outside the realm of medical knowledge. A lot of what happens next comes down to you and your specific genetics, your attitude. No, there’s nothing we can do to stop the inevitable, but that’s not the point. The point is that you should try to make the most of the time you have left.",,,
q01962,top2009:5611,6588800,2,16,https://www.goodreads.com/work/quotes/6588800?page=2,"Yet losing him seemed unbearable. He was the one she loved, the one she would always love, and as he leaned in to kiss her, she gave herself over to him. While he held her close, she ran her hands over his shoulders and back, feeling the strength in his arms. She knew he’d wanted more in their relationship than she’d been willing to offer, but here and now, she suddenly knew she had no other choice. There was only this moment, and it was theirs.",,,
q01963,top2009:5611,6588800,2,17,https://www.goodreads.com/work/quotes/6588800?page=2,"The next time you're mad at me, talk to me,' he said. 'Don't shut me out. I don't like playing games. And by the way, I had a great time, too.",,,
q01964,top2009:5611,6588800,2,18,https://www.goodreads.com/work/quotes/6588800?page=2,"More than anything, he wanted to return to the house with the same look of peace that he'd seen on Pastor Harris's face, but he trudged through the sand, he couldn't help feeling like an amateur, someone searching for God's truths like a child searching for seashells.",,,
q01965,top2009:5611,6588800,2,19,https://www.goodreads.com/work/quotes/6588800?page=2,"If he weren't so damn cute, none of this would have happened.",,,
q01966,top2009:5611,6588800,2,21,https://www.goodreads.com/work/quotes/6588800?page=2,"The search for God's presence was much of a mystery as God himself, and what was God if not a mystery?",,,
q01967,top2009:5611,6588800,2,22,https://www.goodreads.com/work/quotes/6588800?page=2,"I want to be with you as much as possible, Ronnie. You're smart and funny and you're honest. I trust you. I trust us. Yeah, I'm leaving and you're going back home. But neither of those things changes the way I feel about you. And my feelings aren't going to change simply because I'm going to Vanderbilt. I love you more than I've ever loved anyone.",,,
q01968,top2009:5611,6588800,2,23,https://www.goodreads.com/work/quotes/6588800?page=2,We are not perfect. We make mistakes. We screw up but then we forgive and move forward.,,,
q01969,top2009:5611,6588800,2,24,https://www.goodreads.com/work/quotes/6588800?page=2,"Why did you say you believed me ?"" In profile, he could see both the young woman she was becoming and the little girl he remembered. ""Because I trust you.",,,
q01970,top2009:5611,6588800,2,26,https://www.goodreads.com/work/quotes/6588800?page=2,"When they finally left the shed, he reached out to stop her before she headed back to her house. He pulled her close and began to kiss her. First her lips, then her cheek, and then her neck. Her skin was like fire, as if she'd been lying in the sun for hours, and when he kissed her lips again, he felt her fold her body into his. He buried his hands in her hair, continuing to kiss her as he slowly backed her against the wall of the workshop. He loved her, he wanted her, and as they continued to kiss, he could feel her arms moving over his back and shoulders. Her touch was electric against his skin, her breath hot against his, and he felt himself slipping away to a place governed only by his senses.",,,
q01971,top2009:5611,6588800,2,27,https://www.goodreads.com/work/quotes/6588800?page=2,"EVERYONE MAKES MISTAKES, EVEN THE PERSONS WE LOVE.",,,
q01972,top2009:5611,6588800,2,28,https://www.goodreads.com/work/quotes/6588800?page=2,"I finished your song, she said. Our last song. And I want to play it for you.",,,
q01973,top2009:5611,6588800,2,29,https://www.goodreads.com/work/quotes/6588800?page=2,"You were spying on us?"" ""It was kind of hard not to. You were right there by the workshop with Will. it looked like he was practically squishing you to death."" ""He wasn't,"" Ronnie assured him. ""I'm just saying how it looked."" She smiled. You'll understand when you're a little older.",,,
