quote_id,sample_id,gr_work_id,page,idx,source_url,quote_text,bucket,tense,note
q00067,top1937:3337,40283,1,20,https://www.goodreads.com/work/quotes/40283,"I see hundreds of men come by on the road an’ on the ranches with their bindles on their back an’ that same damn thing in their heads. Hundreds of them. They come, an’ they quit an’ go on; an’ every damn one of ‘em’s got a little piece of land in his head. An’ never a God damn one of ‘em ever gets it. Just like heaven. Ever’body wants a little piece of lan’. I read plenty of books out there. Nobody never gets to heaven, and nobody never gets no land. It’s just in their head.",,,
q00068,top1937:3337,40283,1,21,https://www.goodreads.com/work/quotes/40283,"Well, I never seen one guy take so much trouble for another guy. I just like to know what your interest is.",,,
q00069,top1937:3337,40283,1,22,https://www.goodreads.com/work/quotes/40283,"Lennie said quietly, ""It ain't no lie. We're gonna do it. Gonna get a little place an' live on the fatta the lan'.",,,
q00070,top1937:3337,40283,1,23,https://www.goodreads.com/work/quotes/40283,"Crooks stood up from his bunk and faced her. ""I had enough,"" he said coldly. ""You got no rights comin' in a colored man's room. You got no rights messing around in here at all. Now you jus' get out, an' get out quick. If you don't, I'm gonna ast the boss not to ever let you come in the barn no more.""She turned on him in scorn. ""Listen, Nigger,"" she said. ""You know what I can do to you if you open your trap?""Crooks stared helplessly at her, and then he sat down on his bunk and drew into himself.She closed on him. ""You know what I could do?""Crooks seemed to grow smaller, and he pressed himself against the wall. ""Yes, ma'am.""""Well, you keep your place then, Nigger. I could get you strung up on a tree so easy it ain't even funny.""Crooks had reduced himself to nothing. There was no personality, no ego--nothing to arouse either like or dislike. He said, ""Yes, ma'am,"" and his voice was toneless.For a moment she stood over him as though waiting for him to move so that she could whip at him again; but Crooks sat perfectly still, his eyes averted, everything that might be hurt drawn in. She turned at last to the other two.",,,
q00071,top1937:3337,40283,1,24,https://www.goodreads.com/work/quotes/40283,"A water snake glided smoothly up the pool, twisting its periscope head from side to side; and it swam the length of the pool and came to the legs of a motionless heron that stood in the shadows. A silent head and beak lanced down and plucked it out by the head, and the beak swallowed the little snake while its tail waved frantically.",,,
q00072,top1937:3337,40283,1,25,https://www.goodreads.com/work/quotes/40283,"Says he foun' he jus' got a little piece of a great big soul. Says a wilderness ain't no good, 'cause his little piece of a soul wasn't no good 'less it was with the rest, an' was whole.",,,
q00073,top1937:3337,40283,1,26,https://www.goodreads.com/work/quotes/40283,"Evening of a hot day started the little wind to moving among the leaves. The shade climbed up the hills toward the top. On the sand banks the rabbits sat as quietly as little gray, sculptured stones.",,,
q00074,top1937:3337,40283,1,28,https://www.goodreads.com/work/quotes/40283,"I seen it over an' over—a guy talkin' to another guy and it don't make no difference if he don't hear or understand. The thing is, they're talkin', or they're settin' still not talkin'. It don't make no difference, no difference. [...] George can tell you screwy things, and it don't matter. It's just the talking. It's just bein' with another guy. That's all.",,,
q00075,top1937:3337,40283,1,29,https://www.goodreads.com/work/quotes/40283,"Lennie rolled off the bunk and stood up, and the two of them started for the door. Just as they reached it, Curley bounced in.""You seen a girl around here?"" he demanded angrily.George said coldly, ""'Bout half an hour ago maybe.""""Well, what the hell was she doin'?""George stood still, watching the angry little man. He said insultingly, ""She said--she was lookin' for you.""Curley seemed really to see George for the first time. His eyes flashed over George, took in his height, measured his reach, looked at his trim middle. ""Well, which way'd she go?"" he demanded at last.""I dunno,"" said George. ""I didn't watch her go.""Curley scowled at him, and turning, hurried out the door.George said, ""Ya know, Lennie, I'm scared I'm gonna tangle with that bastard myself. I hate his guts. Jesus Christ! Come on. There won't be a damn thing left to eat.",,,
q00076,top1979:4944,2745957,1,1,https://www.goodreads.com/work/quotes/2745957,"We all do what we can, and it has to be good enough, and if it isn't good enough, it has to do.",,,
