sample_id,quote_id,quote_text
top1988:831,q01058,"I mean you're given all these lessons for the unimportant things--piano-playing, typing. You're given years and years of lessons in how to balance equations, which Lord knows you will never have to do in normal life. But how about parenthood? Or marriage, either, come to think of it. Before you can drive a car you need a state-approved course of instruction, but driving a car is nothing, nothing, compared to living day in and day out with a husband and raising up a new human being."
top1988:831,q01059,Smells could bring a person back clearer than pictures even could.
top1988:831,q01060,"Past is past... no it's not! People are always fond of saying that, but what's past is never past; not entirely."
top1988:831,q01061,"Why did popular songs always focus on romantic love? Why this preoccupation with first meetings, sad partings, honeyed kisses, heartbreak, when life was also full of children's births and trips to the shore and longtime jokes with friends? Once Maggie had seen on TV where archaeologists had just unearthed a fragment of music from who knows how many centuries B.C., and it was a boys lament for a girl who didn't love him back. Then besides the songs there were the magazine stories and the novels and the movies, even the hair-spray ads and the pantyhose ads. It struck Maggie as disproportionate. Misleading, in fact."
top1988:831,q01062,"At this moment (letting a breeze ripple through her fingers like warm water), Maggie felt that the entire business of time's passing was more than she could bear."
top1988:831,q01063,"Ghosts... they are the completions of the deads intended gestures, there unfinished plans still hanging in the air - something like when you forgot one thing and so you pantomime the motion."
top1988:831,q01064,"All those things we used to promise ourselves we'd never, ever do when we grew up. Like we promised we wouldn't mince when we walk barefoot. We promised we wouldn't lie out on the beach tanning instead of swimming, or swimming with our chins high so we wouldn't wet our hairdos. We promised we wouldn't wash the dishes right after supper because that would take us away from our husbands; remember that? How long since you saved the dishes till morning so you could be with Max? How long since Max even noticed that you didn't?"
top1988:831,q01065,Sugar's cheek was smooth and taut beneath the veil. It felt like one of these netted onions in a grocery store.
top1988:831,q01066,"They entered Pennsylvania and the road grew smooth for a few hundred yards, like a good intention, before settling back to the old scabby, stippled surface."
top1988:831,q01067,"Sifting through these layers of belongings while Ira stood mute behind her, Maggie had a sudden view of her life as circular. It forever repeated itself, and it was entirely lacking in hope."
top1988:831,q01068,And all at once I had no one to trade looks with.
top1988:831,q01069,"It was Serena who'd said that motherhood was much too hard and, when you got right down to it, perhaps not worth the effort."
top1988:831,q01070,"Now look: Droplets of oil were dotted across the front of her best dress, over the mound of her stomach. She was clumsy and fat-stomached and she didn't even have the sense to wear an apron while she was cooking. Also she had paid way too much for this dress, sixty-four dollars at Hecht's, which would scandalize Ira if he knew. How could she have been so greedy? She dabbed at her nose with the back of her hand. Took a deep breath. Well. Anyhow."
top1988:831,q01071,"Sometimes, after an especially trying day, she felt an urge to burn everything she had worn."
top1988:831,q01072,"Leroy remained silent, and no wonder; Maggie knew how chirpy and artificial she sounded. An old person, trying too hard. But if only Leroy could see that Maggie was still young underneath, just peering out from behind an older face mask!"
top1988:831,q01073,"However different the two might be in other ways, they both had this notion that reading up on something, getting equipped for something, would put them in control."
top1988:831,q01074,How was it that she had never realized the power of the young back when she was young herself?
top1988:831,q01075,"The mere fact that her children were children, condemned for years to feel powerless and bewildered and confined, filled her with such pity that to add any further hardship to their lives seemed unthinkable. She could excuse anything in them, forgive them everything. She would have made a better mother, perhaps, if she hadn’t remembered so well how it felt to be a child."
top1988:831,q01076,She seemed to have fallen in love again. In love with her own husband! The convenience of it pleased her—like finding right in her pantry all the fixings she needed for a new recipe.
