sample_id,quote_id,quote_text
top1998:4378,q00085,Not everything has to have a point. Some things just are.
top1998:4378,q00086,"You've never been in love,"" she said. ""You don't understand.""""If being in love means giving up your freedom, not to mention your opportunities,"" Caitlin said, ""Then I haven't missed anything."
top1998:4378,q00087,"Precious Child... nothing matters but the moment. There might be no tomorrow and even if there is, nobody gives a damn."
top1998:4378,q00088,What's the point of thinking about how it's going to end when it's just the beginning?
top1998:4378,q00089,"She wondered if all the firsts in her life would go by so quickly, and be forgotten just as quickly."
top1998:4378,q00090,A person without curiosity may as well be dead.
top1998:4378,q00091,Why are we acting as if we're angry. Are we angry?
top1998:4378,q00092,You think everything can be magically cured with vitamins?” “Everything but us.
top1998:4378,q00093,You weren’t always born to the right parents. And parents didn’t necessarily get the kids they were meant to raise.
top1998:4378,q00094,A person can have a happy and fulfilling life without children.
top1998:4378,q00095,"I am not scared of you, I am scare of these feelings."
top1998:4378,q00096,"Some people never get over their first loves. They spend their whole lives trying to recapture the thrill. Sometimes, after fifty years they get back together. They meet at some reunion or other and realize they were meant to be together."
top1998:4378,q00097,"You can’t deny you ever loved them, love them still, even if loving them causes you pain."
top1998:4378,q00098,There’s a difference between lonely and alone.
top1998:4378,q00099,You can fill a lifetime with if only’s or you can get on with it.
top1998:4378,q00100,To be ordinary was a fate worse than death.
top1998:4378,q00101,"He’s not like anything. He’s a person who just happens to have been born with something he can’t control. It could have happened to you. It could have happened to any of us. So the next time you see someone in a chair, someone spastic, just imagine if that were you! The same you who’s standing here now, but your mind’s been trapped inside a body you can’t control!"
top1998:4378,q00102,Zillions of puppies … that’s what they got up in heaven. The softest dogs you’ve ever seen. And no poop. I don’t know what happens to the poop but it’s not in heaven. Because heaven’s clean. All those fluffy white clouds. And these zillions of puppies just jumping from cloud to cloud and you get to run and chase them all day.
top1998:4378,q00103,"Love’s a hard game to play, my darlings. Play it well."
top1998:4378,q00104,"Caitlin was fascinated by Vix’s pubic hairs. “Lay down,” she said, “and I’ll count them for you."
top1998:4378,q00105,Why anyone has children when they could have dogs is beyond me.
top1998:4378,q00106,"Besides, if they were going to be killed it would be better to be killed together, otherwise she’d have to explain to Lamb why Caitlin was murdered and she wasn’t."
top1998:4378,q00107,"For the rest of her life, every lovers’ quarrel would remind Vix of this night, this night when anger crackled in the air. She vowed then and there no guy would ever make her feel that bad."
top1998:4378,q00108,Then remember what I’m telling you. Keep your feelings to yourself. Don’t ever show anyone your disappointment
