sample_id,quote_id,quote_text
top2001:87,q00127,don't sabotage your own greatness by succumbing to failure!
top2001:87,q00128,happiness aint got no Ph.D. or no certain amount of zeroes behind it!
top2001:87,q00129,"life is like a jigsaw puzzle, you have to see the whole picture, then put it together piece by piece!"
top2001:87,q00130,"money does not guarantee happiness or peace of mind, it can take your mind off things, distract you, but it can't replace the generic stuff a person needs!"
