sample_id,quote_id,quote_text
top2005:3787,q00197,The dark is generous and it is patient and it always wins – but in the heart of its strength lies its weakness: one lone candle is enough to hold it back.Love is more than a candle.Love can ignite the stars.
top2005:3787,q00198,"A pair of starfighters. Jedi starfighters. Only two.Two is enough.Two is enough because the adults are wrong, and their younglings are right.Though this is the end of the age of heroes, it has saved its best for last."
top2005:3787,q00199,"And you rage and scream and reach through the Force to crush the shadow who has destroyed you, but you are so far less now than what you were, you are more than half machine, you are like a painter gone blind, a composer gone deaf, you can remember where the power was but the power you can touch is only a memory, and so with all your world-destroying fury it is only droids around you that implode, and equipment, and the table on which you were strapped shatters, and in the end, you cannot touch the shadow. In the end you don't even want to. In the end, you do not even want to. In the end, the shadow is all you have left. Because the shadow understands you, the shadow forgives you, the shadow gathers you unto itself—And within your furnace heart, you burn in your own flame."
top2005:3787,q00200,This is Obi-Wan Kenobi:A phenomenal pilot who doesn’t like to fly. A devastating warrior who’d rather not fight. A negotiator without peer who frankly prefers to sit alone in a quiet cave and meditate.
top2005:3787,q00201,"The dark is generous, and it is patient. It is the dark that seeds cruelty into justice, that drips contempt into compassion, that poisons love with grains of doubt. The dark can be patient, because the slightest drop of rain will cause those seeds to sprout. The rain will come, and the seeds will sprout, for the dark is the soil in which they grow, and it is the clouds above them, and it waits behind the star that gives them light. The dark’s patience is infinite. Eventually, even stars burn out."
top2005:3787,q00202,"Anakin.” Obi-Wan’s voice had gone soft, and his hand was warm on Anakin’s arm. “There is no other Jedi I would rather have at my side right now. No other man.”Anakin turned, and found within Obi-Wan’s eyes a depth of feeling he had only rarely glimpsed in all their years together; and the pure uncomplicated love that rose up within him then felt like a promise from the Force itself.“I… I wouldn’t have it any other way, Master.”“I believe,” his onetime Master said with a gently humorous look of astonishment at the words coming out of his mouth, “that you should get used to calling me Obi-Wan."
top2005:3787,q00203,"This is how it feels to be Anakin Skywalker, forever: The first dawn of light in your universe brings pain. The light burns you. It will always burn you. Part of you will always lie upon black glass sand beside a lake of fire while flames chew upon your flesh. You can hear yourself breathing. It comes hard, and harsh, and it scrapes nerves already raw, but you cannot stop it. You can never stop it. You cannot even slow it down. You don’t even have lungs anymore. Mechanisms hardwired into your chest breathe for you. They will pump oxygen into your bloodstream forever. Lord Vader? Lord Vader, can you hear me?"
top2005:3787,q00204,"This was not Sith against Jedi. This was not light against dark or good against evil; it had nothing to do with duty or philosophy, religion or morals.It was Anakin against Obi-Wan.Personally.Just the two of them and the damage they had done to each other"
top2005:3787,q00205,"The dark is generous. Its first gift is concealment: our true faces lie in the dark beneath our skins, our true hearts remain shadowed deeper still. But the greatest concealment lies not in protecting our secret truths, but in hiding from us the truths of others. The dark protects us from what we dare not know."
top2005:3787,q00206,"This story happened a long time ago in a galaxy far, far away. It is already over. Nothing can be done to change it. It is a story of love and loss, brotherhood and betrayal, courage and sacrifice and the death of dreams. It is a story of the blurred line between our best and our worst. It is the story of the end of an age. A strange thing about stories— Though this all happened so long ago and so far away that words cannot describe the time or the distance, it is also happening right now. Right here. It is happening as you read these words. This is how twenty-five millennia come to a close. Corruption and treachery have crushed a thousand years of peace. This is not just the end of a republic; night is falling on civilization itself. This is the twilight of the Jedi. The end starts now."
top2005:3787,q00207,"In the end, you cannot touch the shadow.In the end, you do not even want to.In the end, the shadow is all you have left.Because the shadow understands you, the shadow forgives you, the shadow gathers you unto itself -And within your furnace heart, you burn in your own flame.This is how it feels to be Anakin Skywalker.Forever..."
top2005:3787,q00208,"So this is how liberty dies,"" she was saying to herself. ""With cheering, and applause."
top2005:3787,q00209,"Contemplation of death brought only one slight sting of regret, and more than a bit of puzzlement. Until this very moment, he had never realized he’d always expected, for no discernible reason— That when he died, Anakin would be with him."
top2005:3787,q00210,"I think,"" Obi-Wan said carefully, ""that abstractions like peace don't mean much to him. He's loyal to people, not to principles. And he expects loyalty in return. He will stop at nothing to save me, for example, because he thinks I would do the same for him."" Mace and Yoda gazed at him steadily, and Obi-Wan had to lower his head. ""Because,"" he admitted reluctantly, ""he knows I would do the same for him."
top2005:3787,q00211,"This is Anakin Skywalker: The most powerful Jedi of his generation. Perhaps of any generation. The fastest. The strongest. An unbeatable pilot. An unstoppable warrior. On the ground, in the air or sea or space, there is no one even close. He has not just power, not just skill, but dash: that rare, invaluable combination of boldness and grace."
top2005:3787,q00212,"I am called a great swordsman because I invented a lethal style; but who is greater, the creator of a killing form—or the master of the classic form?""""I'm very flattered that you would consider me a master but really—""""Not a master. The master."
top2005:3787,q00213,And he knew that to strike Anakin down would burn his own heart to ash
top2005:3787,q00214,"But even in the deepest night, there are some who dream of dawn"
top2005:3787,q00215,"This truth: that he, the avatar of light, Supreme Master of the Jedi Order, the fiercest, most impeccable, most devastatingly powerful foe the darkness had ever known...just-didn't-have it."
top2005:3787,q00216,"They are closer than friends. Closer than brothers. Though Obi-Wan is sixteen standard years Anakin's elder, they have become men together. Neither can imagine life without the other. The war has forged their two lives into one."
top2005:3787,q00217,"And Anakin is on his way despite the dread boiling through his blood. That’s what makes him a real hero. Not the way the HoloNet labels him; not without fear, but stronger than fear.He looks the dragon in the eye and doesn’t even slow down."
top2005:3787,q00218,"The man he faced was everything Obi-Wan had devoted his life to destroying: Murderer. Traitor. Fallen Jedi. Lord of the Sith. NAd here, and now, despite it all...Obi-Wan still loved him"
top2005:3787,q00219,"His agony somehow became an invisible hand, stretching out through the Force, a hand that found her, far away, alone in her apartment in the dark, a hand that felt the silken softness of her skin and the sleek coils of her hair, a hand that dissolved into a field of pure energy, of pure feeling that reached inside her—And now he felt her, really felt her in the Force, as though she could have been some kind of Jedi, too, but more than that: he felt a bond, a connection, deeper and more intimate than he’d ever had before with anyone, even Obi-Wan; for a precious eternal instant he was her … he was the beat of her heart and he was the motion of her lips and he was her soft words as though she spoke a prayer to the stars—"
top2005:3787,q00220,"Everything dies. In time, even stars burn out. This is why Jedi form no attachments: all things pass. To hold on to something—or someone—beyond its time is to set your selfish desires against the Force. That is a path of misery, Anakin; the Jedi do not walk it."
top2005:3787,q00221,"It is in this blazing moment that you finally understand the trap of the dark side, the final cruelty of the Sith -Because now your self is all you will ever have."
top2005:3787,q00222,"Obi-Wan, staring, wished that he had the strength to rip his eyes out of his head.But even blind, he would see this forever.He would see his friend, his student, his brother, turn and kneel in front of a black-cloaked Lord of the Sith.His head rang with a silent scream."
top2005:3787,q00223,"Until the possible becomes actual, it is only a distraction. Be mindful of what is, not what might be."
top2005:3787,q00224,"They knew each other better than brothers, more intimately than lovers; they were complementary halves of a single warrior."
top2005:3787,q00225,"In every exchange, Obi-Wan gave ground. It was his way."
top2005:3787,q00226,...you must understand that not even the Jedi know all there is to be known about the Force; no mortal mind can. We speak of the will of the Force as someone ignorant of gravity might say it is the will of a river to flow to the ocean; it is a metaphor that describes our ignorance. The simple truth - if any truth is ever simple - is that we do not truly know what the will of the Force may be. We can never know. It is so far beyond our limited understanding that we can only surrender to its mystery.
top2005:3787,q00227,"She put this in my hand - "" For what seemed the dozenth time this day, he found himself blinking back tears. "" - and I don't even know what it is.""""Precious to her, it must have been,"" Yoda said slowly. ""Buried with her, perhaps it should be.""Obi-Wan looked down at the simple, child-like symbols carved into it and felt from it in the Force soaring echoes of transcendent love, and the bleak, black despair of unendurable heartbreak."
top2005:3787,q00228,"He had time to gasp, ""You're - you're Anakin Skywalker!"" before a fountain of blue-white plasma burned into his chest, curving through a loop that charred all three of his hearts.The Separatist leadership watched in frozen horror as the corpse of the head of the InterGalactic Banking Clan collapsed like a depowered protocol droid.""The resemblance,"" Darth Vader said, ""Is deceptive."
top2005:3787,q00229,Obi-Wan looked down. It would be a mercy to kill him.He was not feeling merciful
top2005:3787,q00230,"You should pay more attention to the weather.""Yellow eyes narrowed behind a mask of armorplast. ""What?""""Have a look outside."" He pointed his lightsaber toward the archway. ""It's about to start raining clones."
top2005:3787,q00231,"You’ve been off fighting the war in the Outer Rim. You don’t know what it’s been like, dealing with all the petty squabbles and special interests and greedy, grasping fools in the Senate, and Palpatine’s constant, cynical, ruthless maneuvering for power—he carves away chunks of our freedom and bandages the wounds with tiny scraps of security. And for what? Look at this planet, Obi-Wan! We have given up so much freedom—how secure do we look?"
top2005:3787,q00232,"Until the time is right, disappear we will."
top2005:3787,q00233,"Palpatine gave him that wise, kindly-uncle smile Anakin had been seeing since the age of nine. ""For what?""""You're a Sith Lord!""""I am."" he said simply. ""I am also your friend."
top2005:3787,q00234,"Say what you will about the wisdom of ancient Master Yoda, or the deadly skill of grim Mace Windu, the courage of Ki-Adi-Mundi, or the subtle wiles of Shaak Ti; the greatness of all these Jedi is unquestioned, but it pales next to the legend that has grown around Kenobi and Skywalker. They stand alone."
top2005:3787,q00235,"Do or do not, there is no try. -Yoda"
top2005:3787,q00236,"She was silent, and still, only letting herself breathe, feeling the beat of her heart, and she could have stood there forever, in the shadows, and had her fondest dreams all fulfilled, simply by watching him be alive..."
top2005:3787,q00237,"A slight, wistful smile crept over his face. 'If I listen hard enough, I can almost hear Qui-Gon reminding me that until the possible becomes actual, it is only a distraction."
top2005:3787,q00238,"How lovely!"" C-3PO exclaimed. ""His daughter is the child of Master Anakin and Senator Amidala,"" he explained to R2-D2. ""I can hardly wait to tell her all about her parents! I'm sure she will be very proud -""""Oh, and the protocol droid?"" Senator Organa said thoughtfully. ""Have its mind wiped."
top2005:3787,q00239,"Because his real fear, in a universe where even stars can die, is that being the best will never be quite good enough."
top2005:3787,q00240,"Sometimes the closest,” Palpatine said sadly, “are those who cannot see."
