sample_id,quote_id,quote_text
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08419,"Mike was an interesting case study: someone with a career’s worth of experience in human rights, who still couldn’t quite handle justice if it would affect his buddy."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08420,The need to keep busy is both a symptom of high-functioning anxiety and the key to my success.
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08421,Adler struck me as a hugely creative kid who’d gotten the unfortunate message early on that there was always a right answer.
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08422,"You’ve heard of her,” I say—a challenge, an assurance.Below me and above me and in the woods stretching thick and endless, their leaves made of sugar out of nothing but light."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08423,"People would move on. Trump would say something dangerously idiotic any moment now, and everyone’s attention would turn."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08424,"Things are moving!” Alder said. “Things are shaking.” I said, “I don’t want you to get your hopes up.” Alder stood, brushed off his jeans. He said, “I’m a Black man in America. My hopes aren’t up."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08425,"have to resist the urge to self-mythologize, to paint my own journey as harder than everyone else’s just so I can give myself credit for getting out. I’m allowed to take that credit regardless. So declareth my shrink."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08426,"My instinct in these situations is to sit back and listen and learn—but they were looking at me like I was supposed to solve it all. This was fragile, and these were fragile kids. And I felt derailed: I’d spilled this idea about you, and it had just vanished into a fog of adolescent angst and white guilt."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08427,"I’d forgotten the names of most of the plants, but back in Dana Ramos’s class I’d known them all. I only lived four years in New England, but I noticed more and learned more about what was around me there than I ever had in Indiana, and more than I ever would in LA, where there’s constantly something new and impossibly technicolor blooming on my street. I could still tell you a few of them, the stalwart trees and ephemeral flowers of New Hampshire: painted trillium, bunchberry, hemlock, sheep laurel, white cedar, bloodroot. Below me and above me and in the woods stretching thick and endless, their leaves made sugar out of nothing but light."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08428,"Although, I reminded myself, the fact that you didn’t cross boundaries with me doesn’t mean you didn’t do it with girls less guarded, less wrapped in barbed wire."
top2023:I HAVE SOME QUESTIONS FOR YOU|Rebecca Makkai,q08429,"I cared a about the details. Not because they were something I could control, but because they were something I could own. And there was so little that was mine."
