sample_id,quote_id,quote_text
top2005:535,q01303,"Just when you think it can't get any worse, it can. And just when you think it can't get any better, it can."
top2005:535,q01304,The emotion that can break your heart is sometimes the very one that heals it...
top2005:535,q01305,"Every couple has ups and downs, every couple argues, and that’s the thing—you’re a couple, and couples can’t function without trust."
top2005:535,q01306,"Women are more attuned to feelings than men are, and if they’re not being truthful, more often than not it’s because they think truth might hurt your feelings. But it doesn’t mean they don’t love you."
top2005:535,q01307,I love you more than there are fishes in the sea and higher than the moon
top2005:535,q01308,Does trust have to be earned. Or is it simply a matter of faith?
top2005:535,q01309,"That’s the thing about life, he knew. There was always a but."
top2005:535,q01310,You can't see the forest for the trees.
top2005:535,q01311,Do trust have to be earned? Or is it simple a matter of faith?
top2005:535,q01312,"He didn't believe in a God who sifted through prayers, answering some and ignoring others, no matter how unworthy or worthy a person might be. Instead, he preferred to believe in a God who bestowed all people with gifts and abilities and placed them in an imperfect world; only then was faith tested, only then could faith be earned."
top2005:535,q01313,"marriage is about becoming a team. You're going to spend the rest of your life learning about each other, and every now and then, things blow up. But the beauty of marriage is that if you picked the right person and you both love each other, you'll always figure out a way to get through it"
top2005:535,q01314,I love you more than there are stars in the sky and higher than the moon.
top2005:535,q01315,"That’s where the irony came in, Jeremy thought. After all, it wasn’t as if people needed to have children. No, he knew that having a child was essentially about two things: It was the next logical step in a relationship, but secretly it was also a deep-down desire to create a miniaturized version of “you.” As in “you’re” so special, it was simply inconceivable that the world should be burdened with the fact that there’s only one of “you” to go around."
top2005:535,q01316,"Still, the belief in God was essentially a question of faith. Even for those, like Jeremy, who believed in the big bang theory, it said nothing about the creation of the sphere in the first place. Atheists would say the sphere was always there, those with faith might say that God created it, and there was no way ever to prove which group was right. That’s why, Jeremy figured, it was called faith. Still,"
top2005:535,q01317,he was choosing the pace of his life rather than having his life choose the pace. Being
top2005:535,q01318,baskets of hush puppies were being mowed through as if the townsfolk needed grease to calm their nerves in their rabid quest for victory.
