sample_id,quote_id,quote_text
top2001:916,q00580,You can't tell how heavy somebody else's load is just from looking. The Lord doesn't give us more than we can carry
top2001:916,q00581,Reaching too deep into something not meant for you is full of pain. Figure out what you can have and work on that
top2001:916,q00582,"Sometimes while you wait for what you think is better,"" Philomene said, ""what is good enough slips away."
top2001:916,q00583,"This was the face of slavery. To have nothing, and still have something more to lose."
top2001:916,q00584,There is nothing more satisfying than having plans.
top2001:916,q00585,"Three generations of women out on the front porch, four counting little Emily, trying to put words around a past and a future that could never be explained."
top2001:916,q00586,"Sometimes good came out of hurt, compensation came out of pain. He gave with one hand, and He took with the other."
top2001:916,q00587,"I am the rock in your garden, Emily, and you are the bloom in mine. Count on me."
top2001:916,q00588,"The two women worked easily together, but I soon sensed that, though Belle was in charge of the kitchen, Mama Mae was in charge of Belle."
top2001:916,q00589,"The women’s way was more effective. They might be ignored, abused, or dominated, but in the end the women were more practical, keeping their eye on whatever prize was within their grasp."
top2001:916,q00590,"She was surrounded by those who thought they offered her the comfort of an outreached palm, unaware that they delivered a fist."
