sample_id,quote_id,quote_text
top1996:2436,q00015,There are no explanations for human evil. Only excuses.
top1996:2436,q00016,"Hunches [are] just messages from the subconscious, which [is] thinking furiously all the time and processing information we have not consciously noted."
top1996:2436,q00017,"But victimhood was seductive, a release from responsibility and caring. Fear would be transmuted into weary resignation; failure would no longer generate guilt but, instead, would spawn a comforting self-pity."
top1996:2436,q00018,"Even if God exists, does He know that you do?"
top1996:2436,q00019,Human cruelty and treachery surpassed all understanding. There were no answers. Only excuses.
top1996:2436,q00020,Not all or even most suffering is at the hands of fate; it befalls us at our invitation.
top1996:2436,q00021,"Sometimes, just trying was a triumph."
top1996:2436,q00022,"Much of her life had been lived like a balancing act on a spearpoint fence, and on a particularly difficult night when she was twelve, she had decided that instinct was, in fact, the quiet voice of God. Prayers did receive replies, but you had to listen closely and believe in the answer. At twelve, she wrote in her diary: ""God doesn't shout; He whispers, and in the whisper is the way."
top1996:2436,q00023,"She'd been acutely aware that terror, betrayal, and cruelty had a human face, but she had not sufficiently appreciated that courage, kindness, and love had a human face as well."
top1996:2436,q00024,It is the purpose for which we exist. This reckless caring.
top1996:2436,q00025,"God does not shout; He whispers, and in that whisper is the way."" Chyna Shepard in ""Intensity"
top1996:2436,q00026,"Power is living while others inevitably perish. Power is cool indifference to their suffering. Power is taking nourishment from the deaths of others, just as the mighty redwoods draw sustenance from the perpetual decomposition of what once lived, but lived only briefly, around them. This is also part of the philosophy of Edgler Foreman Vess."
top1996:2436,q00027,"She wasn’t clay in the hands of others; she was rock, and with her own determined hands, she could sculpt the person that she wanted to be."
top1996:2436,q00028,"When everything is sacred, nothing is."
top1996:2436,q00029,she’d known that being a victim was often a choice people made.
top1996:2436,q00030,"Chyna Shepherd, untouched and alive and able to pee."
top1996:2436,q00031,"She’d been living in a prison since the day she’d been born, even after leaving her mother, a prison of fear and shame and lowered expectations, and she’d been so accustomed to her circumscribed life that she had not recognized the bars."
top1996:2436,q00032,The sole purpose of existence is to open oneself to sensation and to satisfy all appetites as they arise.
top1996:2436,q00033,"Hope wasn't a cottage industry; it was neither a product that she could manufacture like needlepoint samplers nor a substance she could secrete, in her cautious solitude, like a maple tree producing the essence of syrup. Hope was to be found in other people, by reaching out, by taking risks, by opening her fortress heart."
top1996:2436,q00034,"She was reduced to the dependency of an infant, too terrified of life itself to find solace anywhere but in the familiar succoring breast and in the sound of that same heartbeat remembered from the womb."
top1996:2436,q00035,"Now he must deal with the security system, which has recorded everything that he's done. A video camera is mounted over the front door and focused on the cashiers' counter. Edgler Foreman Vess has no desire to see himself on television news. Living with intensity is virtually impossible when one is in prison."
top1996:2436,q00036,"The value of any experience isn’t in its positive or negative effect on his life but in the sheer luminous power of it, the vividness, the ferocity, the amount and degree of pure sensation that it provides. Intensity."
top1996:2436,q00037,"The normality of the house terrified her: the gleaming surfaces, the tidiness, the homey touches, the sense that a person lived here who might walk in daylight on any street and pass for human in spite of the atrocities that he had committed."
top1996:2436,q00038,"But personal safety at the expense of others was cowardice, and cowardice was a right only of small children who lacked the strength and experience to defend themselves."
top1996:2436,q00039,"The guy at the cash register is a redhead in his thirties with freckles and a two-inch-diameter birthmark, as pink as uncooked salmon, on his pale forehead. The mark is uncannily like the image of a fetus curled in a womb, as if a gestating twin had died early in the mother’s pregnancy and left its fossilized image on the surviving brother’s brow."
top1996:2436,q00040,"Prayers did receive replies, but you had to listen closely and believe in the answers...God doesn't shout, He wispers, and in the wispers is the way."
top1996:2436,q00041,"We’re all bisexual, don’t you think? I have the urge for a man, sometimes, and with some of them I’ve indulged it. It’s all sensation. Just sensation."
