sample_id,quote_id,quote_text
top2009:3884,q00361,"You know the pop is coming, but damn if it don't always surprise you."
top2009:3884,q00362,"He was the Teacher, the world was his students, and class was about to begin."
top2009:3884,q00363,Deception is the art of war.
top2009:3884,q00364,"I do have a statement to make after all,” I said. “I agree with my kids one hundred and fifty percent. Good-bye, everyone. And before I forget, up yours—each and every one of you—with a hockey stick."
top2009:3884,q00365,"Juliana, thirteen; Brian, twelve; Jane, eleven; Ricky, ten; Eddie, nine; twins Fiona and Bridget, eight; Trent, six; Shawna, five; and Chrissy, four. A total of ten, count them: two Hispanic, two black, one Asian, and the rest white. All of them are adopted. Pretty impressive, I know."
top2009:3884,q00366,"THE TEACHER WALKED into Bryant Park, behind the New York Public Library, at eleven a.m.—still ahead of schedule."
top2009:3884,q00367,"Gently they go, the beautiful, the tender the kind… I know. But I do not approve. And I am not resigned."
top2009:3884,q00368,"Joe Hunt, the Manhattan North borough commander, sagged back in the office chair beside me and let out a long, deflated breath."
top2009:3884,q00369,"Tell us a story, Daddy,” Chrissy said as I collapsed again. “Okay, honey,” I said with my eyes closed. “Once upon a time, there was a poor old detective who lived in a shoe.” Chapter 54 “BENNETT? YOU THERE?!"
top2009:3884,q00370,"speak and counsel give. Farewell, my birds, farewell, adieu, I happy am, if well with you."
top2009:3884,q00371,"What was good, and what was ill, What would save life, and what would kill. Thus gone, amongst you I may live, And dead, yet"
top2009:3884,q00372,I can't believe I actually have to say this out loud:Don't give the children any whiskey!
top2009:3884,q00373,"Maeve had been dead for almost a year now, and in all that time, I hadn't found any new ways to cope with it -- only new ways to miss her."
top2009:3884,q00374,But human freedom requires dignity: respect for oneself and for those around them.
top2009:3884,q00375,He slowed his pace as he came
top2009:3884,q00376,The moments shared with family and the people you loved.
top2009:3884,q00377,"Je suis vraiment désolé pour votre amie,” I said to the ladies as I entered the upstairs interview room. “Je suis ici pour trouver le responsible, mais je vais avoir besoin de votre aide."
top2009:3884,q00378,"Voulez-vous coucher avec moi ce soir. They’d sent for a translator, but nobody had shown up yet."
top2009:3884,q00379,"SITTING IN THE QUIET of his apartment’s shaded living room, the Teacher chucked his Treo across to the couch,"
