sample_id,quote_id,quote_text
top1972:5914,q01862,"there is no collective guilt,...guilt is individual, like salvation."
top1972:5914,q01863,"It is always tempting to wonder what would have happened if … or if not. Usually it is a futile exercise, for what might have been is the greatest of all the mysteries."
top1972:5914,q01864,"To understand everything is to forgive everything.’ When one can understand the people, their gullibility and their fear, their greed and their lust for power, their ignorance and their docility to the man who shouts the loudest, one can forgive. Yes, one can forgive even what they did. But one can never forget. There"
top1972:5914,q01865,"People had Jewish friends, good friends; Jewish employers, good employers; Jewish employees, hard workers. They obeyed the laws, they didn’t hurt anyone. And here was Hitler saying they were to blame for everything. ‘So when the vans came and took them away, people didn’t do anything. They stayed out of the way, they kept quiet. They even got to believing the voice that shouted the loudest. Because that’s the way people are, particularly the Germans. We’re a very obedient people. It’s our greatest strength and our greatest weakness. It enables us to build an economic miracle while the British are on strike, and it enables us to follow a man like Hitler into a great big mass grave."
top1972:5914,q01866,"There are some men whose crimes surpass comprehension and therefore forgiveness, and here is the real failure. For they are still among us,"
top1972:5914,q01867,The specific murderers of the SS therefore hide even today behind the collective guilt theory.
top1972:5914,q01868,Throughout its history the SS made a profit on its operations.
top1972:5914,q01869,there was no such thing as collective guilt. But we Germans have been told for twenty years that we are all guilty. Do you believe that?
top1972:5914,q01870,"the SS had made the two initials of its name, and the twin-lightning symbol of its standard, synonymous with inhumanity in a way that no other organisation before or since has been able to do."
top1972:5914,q01871,"I have spent twenty years trying to understand the look in her eyes. Was it love or hatred, contempt or pity, bewilderment or understanding? I shall never know."
top1972:5914,q01872,"But the words did not come. They never do, when one needs them."
top1972:5914,q01873,"I understand so far,’ said Miller. ‘But why a passport? Why not a driving licence, or an ID card?’ ‘Because shortly after the founding of the republic the German authorities realised there must be hundreds or thousands wandering about under false names. There was a need for one document that was so well researched that it could act as the yardstick for all the others. They hit on the passport. Before you get a passport in Germany, you have to produce the birth certificate, several references and a host of other documentation. These are thoroughly checked before the passport is issued. ‘By contrast, once you have a passport, you can get anything else on the strength of it. Such is bureaucracy. The production of the passport convinces the civil servant that, since previous bureaucrats must have checked out the passport holder thoroughly, no further checking is necessary. With a new passport, Roschmann could quickly build up the rest of the identity – driving licence, bank accounts, credit cards. The passport is the open sesame to every other piece of necessary documentation in present-day Germany."
top1972:5914,q01874,"their tickets. This was the first task of Odessa,"
top1972:5914,q01875,"It would be agreeable if things in this world always finished with all the ends neatly tied up. This is very seldom the case. People go on, to live and die in their own appointed time and place."
