sample_id,quote_id,quote_text
top2008:2818,q01380,"Maybe that's what it all comes down to. Love, not as a surge of passion, but as a choice to commit to something, someone, no matter what obstacles or temptations stand in the way. And maybe making that choice, again and again, day in and day out, year after year, says more about love than never having a choice to make at all."
top2008:2818,q01381,"...love is the sum of our choices, the strength of our commitments, the ties that bind us together."
top2008:2818,q01382,Change can be good but its always tough to let go of the past
top2008:2818,q01383,"He nods, as if to acknowledge that endings are almost always a little sad, even when there is something to look forward to on the other side."
top2008:2818,q01384,True love is supposed to make you into a better person-uplift you.
top2008:2818,q01385,"I miss us, too. I always have, and probably always will"
top2008:2818,q01386,"A son is a son 'til he gets a wife, but a daughter is a daughter all her life."
top2008:2818,q01387,"I think of how life takes unexpected twists and turns, sometimes through sheer happenstance, sometimes through calculated decisions. In the end, it can all be called fate, but to me, it is more a matter of faith."
top2008:2818,q01388,Love as a verb. Love as a commitment.
top2008:2818,q01389,"How different this moment feels, for so many reasons. I tell myself that no two loves are identical - but that I don't have to compare anymore."
top2008:2818,q01390,"i wish i could freeze this moment, somehow delay my final decision, and just hang here in the balance between two places, two worlds, two loves."
top2008:2818,q01391,Did she ever regret her choices? Were her decisions more clear-cut than mine - or are there always shades of gray whe it comes to matters of the heart?
top2008:2818,q01392,What appeals to you the most is the very thing that will drive you crazy
top2008:2818,q01393,"My head spins as I glance away, refusing to get sucked back into his gaze when so much is at risk."
top2008:2818,q01394,"He threw in the towel before we were tested. Maybe because he didn't want to be tested. Maybe because he assumed we would fail. Maybe because, at the time, he just didn't love me enough."
top2008:2818,q01395,"After all, I think, isn't it always about a boy?"
top2008:2818,q01396,"Despite the fact that I have no regrets about how things turned out in my life, I still can't help wanting to understand my intense relationship with Leo, as well as that turbulent time between adolescence and adulthood when everything feels raw and invigorating and scary-and why those feelings are all coming back to me now."
top2008:2818,q01397,"The mind-blowing, ridiculous sex which was the stuff of both poetry and porn - so unlike anything else I had ever experienced before."
top2008:2818,q01398,"And although one broken heart doesn't make me an expert in the subject, I believe you need both things - time and an emotional replacement - to fully mend one."
top2008:2818,q01399,"[The] maid of honor - the unambiguous, grown-up equivalent of wearing best friend necklaces."
top2008:2818,q01400,"There are two kinds of sorry. There is the sorry imbued with regret. And a pure sorry. The kind that is merely asking for forgiveness, nothing more."
top2008:2818,q01401,"It's simply human nature to have an occasional, fleeting interest in someone whom you once loved."
top2008:2818,q01402,You don't have to talk to someone to think about them and check up on them now and again.
top2008:2818,q01403,"It was the same night I gave myself to him completely, knowing that I would belong to him for as long as he wanted to keep me. And, as it turned out, even longer than that."
top2008:2818,q01404,"Instead of relief or gratitude, more guilt washes over me. Andy's certainly not faultless - no one ever is in a marriage"
top2008:2818,q01405,"Sweetened ice tea is one of the things I love about the South, right up there with homemade biscuits and cheese grits."
