sample_id,quote_id,quote_text
top1982:4231,q02608,"An age is called Dark not because the light fails to shine, but because people refuse to see it."
top1982:4231,q02609,"Keep your eye on the simple problems. Solve them, and everything else falls into place."
top1982:4231,q02610,"Always remember, John, that you and I live on a minor planet attached to a minor star, at the far edge of a minor galaxy. We live here briefly, and when we’re gone, we’re forgotten. And one day the galaxies will be gone, too. The only morality that makes sense is to do something useful with the brief time we’re allotted."
top1982:4231,q02611,"As an engineer he favored blunt speech,"
top1982:4231,q02612,"revealed. There would be a brief hello,"
top1982:4231,q02613,Over a hundred German scientists arrived here [Huntsville] at eleven o’clock on an April morning and by nightfall more than sixty had applied for cards at the free library.
top1982:4231,q02614,In those days we believed we could do anything. We’re no longer that kind of people.
top1982:4231,q02615,"If America insists on retreating to the dark ages, we may have to educate our brightest children in China and Germany."
top1982:4231,q02616,Movies are going to destroy human intelligence.
top1982:4231,q02617,"Men at Harvard, Chicago and UCLA felt obligated to inform the people that America was going to make an ass of itself in the eyes of the world if it engaged in a know-nothing persecution of science, and they had begun to make"
top1982:4231,q02618,"When the mind of man ceases to thrust outward, it begins to contract and wither."
top1982:4231,q02619,The only thing to buy on credit is your casket
top1982:4231,q02620,She sat on his desk. “Why is it that women hate other women? Every senator I know has a wife who despises all the women who work for him. Why can’t women…
top1982:4231,q02621,"have discussed with both Professor Mott and Mrs. Mott ways by which you can get to the United States. Do everything possible to get here. It is not heaven, but it is certainly not Russia."
top1982:4231,q02622,"I’ve been wondering what we ought to do about them. Clearly, they’re here illegally.” “Illegally, yes. But with the knowledge and approval of the President."
top1982:4231,q02623,brief time we’re allotted. I would be most pleased if you would report to my class in
