sample_id,quote_id,quote_text
top1998:705,q00240,Maybe when you were a kid you were so unsure of yourself that every school year was a time of reinvention; maybe only adults were stupid enough to think they knew exactly who they were.
top1998:705,q00241,"There are ways and ways of dying, and some of them leave you walking around."
top1998:705,q00242,"He had not colored the leaves in yet, and the trunk and its branches looked for the moment less like a tree and more like a great brown river, the Nile, the Amazon, the Benedetto and Flynn river of blood, and there at its isthmus was this one child, so that it seemed that all of these people, from Poland, from Italy, from Ireland and the Bronx and Brooklyn, had come together for no other reason than to someday produce Robert Benedetto, in an event as meant, as important as that one in Bethlehem that he had learned about in catechism class at St. Stannie's."
top1998:705,q00243,"Count your blessings, my father always said. It shames you, to count yours by the hardships of other people."
top1998:705,q00244,"You got to live in the time you’re living in. The past is the past, right,"
top1998:705,q00245,sometimes you have to do hard things to your kids to do the right thing for them in the long run.
top1998:705,q00246,"stayed because I thought things would get better, or at least not worse."
top1998:705,q00247,Doesn´t she have diarrhea of the mouth?
top1998:705,q00248,Sometimes you say a word so many times that it loses its meaning...
top1998:705,q00249,...I had enough of real life everyday to last me forever.
top1998:705,q00250,"She wants to be someone else, somewhere else, and I can't blame her."
top1998:705,q00251,"...there is a piece of me missing so big that the pain doubles me over, clawing at my gut..."
top1998:705,q00252,"Words, words. They mean nothing, less than nothing. I know."
top1998:705,q00253,"It was like death, except I had to go on living."
top1998:705,q00254,I hid my wounds because I was ashamed...but now I know that I was also afraid of being reduced..
top1998:705,q00255,The cold in her makes cold in me.
