sample_id,quote_id,quote_text
top2007:257,q01426,"One could not count the moons that shimmer on her roofs,Or the thousand splendid suns that hide behind her walls."
top2007:257,q01427,"Of all the hardships a person had to face, none was more punishing than the simple act of waiting."
top2007:257,q01428,A society has no chance of success if its women are uneducated...
top2007:257,q01429,"A man's heart is a wretched, wretched thing. It isn't like a mother's womb. It won't bleed. It won't stretch to make room for you."
top2007:257,q01430,"Learn this now and learn it well. Like a compass facing north, a man’s accusing finger always finds a woman. Always. You remember that, Mariam."
top2007:257,q01431,"Behind every trial and sorrow that He makes us shoulder, God has a reason."
top2007:257,q01432,I will follow you to the ends of the world.
top2007:257,q01433,"Miriam wished for so much in those final moments. Yet as she closed her eyes, it was not regret any longer but a sensation of abundant peace that washed over her. She thought of her entry into this world, the harami child of a lowly villager, an unintended thing, a pitiable, regrettable accident. A weed. And yet she was leaving the world as a woman who had loved and been loved back. She was leaving it as a friend, a companion, a guardian. A mother. A person of consequence at last. No. It was not so bad, Miriam thought, that she should die this way. Not so bad. This was a legitimate end to a life of illegitimate belongings."
top2007:257,q01434,she is the noor of my eyes and the sultan of my heart.
top2007:257,q01435,"You see, some things I can teach you. Some you learn from books. But there are things that, well, you have to see and feel."
top2007:257,q01436,"You changed the subject.""""From what?""""The empty-headed girls who think you're sexy.""""You know.""""Know what?""""That I only have eyes for you."
top2007:257,q01437,"Perhaps this is just punishment for those who have been heartless, to understand only when nothing can be undone."
top2007:257,q01438,"But the game involves only male names. Because, if it's a girl, Laila has already named her"
top2007:257,q01439,"And the past held only this wisdom: that love was a damaging mistake, and its accomplice, hope, a treacherous illusion. And whenever those twin poisonous flowers began to sprout in the parched land of that field, Mariam uprooted them. She uprooted them and ditched them before they took hold."
top2007:257,q01440,"Mariam lay on the couch, hands tucked between her knees, watched the whirlpool of snow twisting and spinning outside the window. She remembered Nana saying once that each snowflake was a sigh heaved by an aggrieved woman somewhere in the world. That all the sighs drifted up the sky, gathered into clouds, then broke into tiny pieces that fell silently on the people below. As a reminder of how people like us suffer, she'd said. How quietly we endure all that falls upon us."
top2007:257,q01441,"Boys, Laila came to see, treated friendship the way they treated the sun: its existence undisputed; its radiance best enjoyed, not beheld directly."
top2007:257,q01442,yet love can move people to act in unexpected ways and move them to overcome the most daunting obstacles with startling heroism
top2007:257,q01443,Laila has moved on. Because in the end she knows that’s all she can do. That and hope.
top2007:257,q01444,"Tell your secret to the wind, but don’t blame it for telling the trees."
top2007:257,q01445,"Tariq tucked the gun into the waist of his denims. Then he said a thing both lovely and terrible. ""For you,"" he said. ""I'd kill with it for you, Laila."
top2007:257,q01446,"I'm sorry,"" Laila says, marveling at how every Afghan story is marked by death and loss and unimaginable grief. And yet, she sees, people find a way to survive, to go on."
top2007:257,q01447,"Though there were moments of beauty, Mariam knew for the most part that life had been unkind to her."
top2007:257,q01448,"She would never leave her mark on Mammy's heart the way her brothers had, because Mammy's heart was like a pallid beach where Laila's footprints would forever wash away beneath the waves of sorrow that swelled and crashed, swelled and crashed."
top2007:257,q01449,"With the passing of time, she would slowly tire of this exercise. She would find it increasingly exhausting to conjure up, to dust off, to resuscitate once again what was long dead. There would come a day, in fact, years later, when [she] would no longer bewail his loss. Or not as relentlessly; not nearly. There would come a day when the details of his face would begin to slip from memory's grip, when overhearing a mother on the street call after her child by [his] name would no longer cut her adrift. She would not miss him as she did now, when the ache of his absence was her unremitting companion--like the phantom pain of an amputee."
top2007:257,q01450,"And that, ...is the story of our country, one invasion after another...Macedonians. Saddanians. Arabs. Mongols. Now the Soviets. But we're like those walls up there. Battered, and nothing pretty to look at, but still standing."
