sample_id,quote_id,quote_text
top2004:2311,q01226,"Loneliness wasn't just a state of mind, was it? It was tactile. She could feel it. It was a sixth sense, not in some fanciful play of words, but physically. It hurt... it hurt like phagocytes devouring the white matter of her brain. It was merely that she had no friends. She didn't even have a sanctuary in which she could simply be alone."
top2004:2311,q01227,"Can't nobody make us do a thang once we git hard against it. And if anybody don't like that, you don't have to explain a thang to'm. All you got to say is, 'I'm Charlotte Simmons, and I don't hold with thangs like 'at.' And they'll respect you for that."
top2004:2311,q01228,"That's not the end of the world! This is the time to cut loose! To really learn about everything! To learn about guys, to really get to know them! Really find out what goes on in the world! You just have to let yourself fly for once, without constantly thinking about what you left behind on the ground! You're a genius. Everybody knows that. I'm being sincere, Charlotte. Totally. Now there's other things to learn, and this is the perfect time to do it. Take a chance! That's one reason people go to college! It's not the only reason, but it's a big reason."
top2004:2311,q01229,"What was it - this implacable remoteness, this inability to surrender herself to the warmth and comradely feelings of others? Could being an academic star, being applauded over and over again as a prodigy, take the place of all that? She shuddered with a feeling she couldn't have put a name to. It was the congenital human fear of isolation."
top2004:2311,q01230,They were Archer's second set of children an d paragons of contemporary teenage cynicism. They enjoyed setting fire to the tails of tender thoughts.
top2004:2311,q01231,"Laurie piped up again. 'At State, everybody calls diversity dispersity. What happens is, everybody has their own clubs, their own signs, their own sections where they all sit in the dining hall--all the African Americans are over there? . . . and all the Asians sit over't these other tables? -- except for the Koreans? -- because they don't get along with the Japanese so they sit way over there? Everybody's dispersed into their own little groups -- and everybody's told to distrust everybody else? Everybody's told that everybody else is trying to screw them over--oops!' -- Laurie pulled a face and put her fingertips over her lips -- 'I'm sorry!' She rolled eyes and smiled. 'Anyway, the idea is, every other group is like prejudiced against your group, and no matter what they say, they're only out to take advantage of you, and you should have nothing to do with them -- unless your white, in which case all the others are not prejudiced against you, they're like totally right, because you really are a racist and everything, even if you don't know it? Everybody ends up dispersed into their own like turtle shells, suspicious of everybody else and being careful not to fraternize with them. Is it like that at Dupont?"
top2004:2311,q01232,"Hoyt reached down, lifting her dress up on one side, feeling about for her underwear, and now she could feel the bed on her bare thighs. She pushed his hand away with a sharp thrust, only to find herself falling back on the bed with him on top of her. He said nothing and neither did she. She was excited, a bit frightened, but more than anything curious. What exactly would he do now?"
top2004:2311,q01233,"...By the way, here at Dupont we don't use 'Professor' or 'Doctor.' Everybody is 'Mister' or 'Miz.' Unless you're referring to a medical doctor.I'm sorry...Mr. Lewin...I didn't know that.Oh, it's just a harmless bit of reverse snobbery, actually. The idea is, if you're teaching at Dupont, of course you have a doctorate."
top2004:2311,q01234,feet—“Charlotte.” Someone inside was using her
top2004:2311,q01235,"They were alone in the elevator. Hoyt didn't even wait for the doors to close before he started kissing Charlotte, pushing her up against the back wall, caressing her breasts, pressing his body against hers from chest to groin. She kissed him back in a spirited fashion and felt cool doing it, let her body go limp against the wall, wrapped her arms around his neck, allowed him to do whatever he wanted to her."
top2004:2311,q01236,"Being so young, she had never thought of what Death would look like. It had never occurred to her that Death might be a woman. Now, after eighteen years, the day had come, and Death was a pretty, fortyish brunette with provocative lips, posing as the wife of a country school principal."
