sample_id,quote_id,quote_text
top1942:5820,q00205,"Free men cannot start a war, but once it is started, they can fight on in defeat. Herd men, followers of a leader, cannot do that, and so it is always the herd men who win battles and the free men who win wars."
top1942:5820,q00206,"I am a little man and this is a little town, but there must be a spark in little men that can burst into flame."
top1942:5820,q00207,The flies have conquered the flypaper.
top1942:5820,q00208,"I have no choice of living or dying, you see, sir--but I do have a choice of how I do it. If I tell them not to fight, they will be sorry, but they will fight. If I tell them to fight, they will be glad, and I who am not a very brave man will have made them a little braver."
top1942:5820,q00209,I'm tired of people who have not been at war who know all about it.
top1942:5820,q00210,Defeat is a momentary thing. A defeat doesn't last. We were defeated and now we attack. Defeat means nothing. Can't you understand that? Do you know what they are whispering behind doors?
top1942:5820,q00211,"They think that just because they have only one leader and one head, we are all like that. They know that ten heads lopped off will destroy them, but we are a free people; we have as many heads as we have people, and in a time of need leaders pop up among us like mushrooms."
top1942:5820,q00212,"In marching, in mobs, in football games, and in war, outlines become vague; real things become unreal and a fog creeps over the mind. Tension and excitement, weariness, movement--all merge in one great gray dream, so that when it is over, it is hard to remember how it was when you killed men or ordered them to be killed. Then other people who were not there tell you what it was like and you say vaguely, ""yes, I guess that's how it was."
top1942:5820,q00213,"war is treachery and hatred, the muddling of incompetent generals, the torture and killing and sickness and tiredness, until at last it is over and nothing has changed except for new weariness and new hatreds."
top1942:5820,q00214,"You are not a man anymore. You are a soldier. Your comfort is of no importance and your life isn’t of much importance. Most of your orders will be unpleasant, but that’s not your business.They should’ve trained you for this, and not for flower-strewn streets. They should have built your soul with truth, not led along with lies."
top1942:5820,q00215,"Only once or twice in her life had she ever understood all of him, but the part of him which she knew, she knew intricately and well. No little appetite or pain, no carelessness or meanness in him escaped her; no thought or dream or longing in him ever reached her. And yet several times in her life she had seen the stars."
top1942:5820,q00216,"And the girl,' Lanser continued, 'the girl, Lieutenant, you may rape her, or protect her, or marry her--that is of no importance so long as you shoot her when it is ordered."
top1942:5820,q00217,"That is a great mystery,” said Doctor Winter. “That is a mystery that has disturbed rulers all over the world—how the people know. It disturbs the invaders now, I am told, how news runs through censorships, how the truth of things fights free of control. It is a great mystery."
top1942:5820,q00218,"Lanser said, ""There are no peaceful people, when will you learn it? There are no friendly people, can't you understand that?"
top1942:5820,q00219,The paintings on the wall were largely preoccupied with the amazing heroism of large dogs faced with imperiled children. Nor water nor fire nor earthquake could do in a child so long as a big dog was available.
top1942:5820,q00220,"And the hatred was deep in the eyes of the people, beneath the surface."
top1942:5820,q00221,"If he considered God at all, he thought of Him as an old and honored general, retired and gray, living among remembered battles and putting wreaths on the graves of his lieutenants several times a year."
top1942:5820,q00222,"Joseph habitually scowled at furniture, expecting it to be impertinent, mischievous, or dusty."
top1942:5820,q00223,a man who is good for anything ought not to calculate the chance of living or dying; he ought only to consider whether he is doing right or wrong.
top1942:5820,q00224,Captain Loft believed that all women fall in love with a uniform and he did not see how it could be otherwise.
