sample_id,quote_id,quote_text
top1976:4148,q02173,"Jealousy, you know, is usually not an affair of causes. It is much more-how shall I say?-fundamental than that. Based on the knowledge that one's love is not returned. And so one goes on waiting, watching, expecting...that the loved one will turn to someone else."
top1976:4148,q02174,One always has hope for human nature
top1976:4148,q02175,"It's very dangerous to believe people, I haven't for years."
top1976:4148,q02176,Why the worst women should always attract the best men is something hard to fathom!
top1976:4148,q02177,"No,” said Miss Marple. “You believed what he said. It really is very dangerous to believe people. I never have for years."
top1976:4148,q02178,Her words held all the pointed innuendo that elderly ladies are able to achieve with the minimum of actual statement.
top1976:4148,q02179,"Can't you ever leave murder alone, woman? Even murder in retrospect?"
top1976:4148,q02180,"I’ve been gossiping a little. In shops—and waiting for buses. Old ladies are supposed to be inquisitive. Yes, one can pick up quite a lot of local news."
top1976:4148,q02181,"Miss Marple was an attractive old lady, tall and thin, with pink cheeks and blue eyes, and a gentle, rather fussy manner. Her blue eyes often had a little twinkle in them."
top1976:4148,q02182,But then murder is by way of being an amateur crime.
