sample_id,quote_id,quote_text
top2007:4507,q00418,"once told me this thing about brain chemistry, the nub of it being that when you’re feeling good, you can’t ever imagine feeling bad again. And when you’re feeling bad, it’s impossible to imagine a time when you won’t be circling the drain."
top2007:4507,q00419,"I hugged everyone, sat down beside Cindy Thomas and Yuki Castellano, Claire’s best girlfriends and mine, the four of us making up the entire membership of what we half jokingly call the “Women’s Murder Club."
top2007:4507,q00420,He was laid-back. Drugs'll do that to a person. Take a pill and you're not really crazy anymore.
top2007:4507,q00421,"Yeah. It’s just too fricking easy to steal a child. Perv says, ‘Want to see my puppy?’ Kid toddles over. Perv drags the kid inside and takes off. No witness. No evidence. And now,” I said, “the long wait for a phone call… that never comes."
top2007:4507,q00422,The Women’s Murder Club was assembled—but why?
top2007:4507,q00423,"Tell her parents they made a big mistake calling the police. Call off the dogs,” said the caller, “or we’ll hurt Madison. Permanently. If you back off, she’ll stay alive and well, but either way, the Tylers will never see their daughter"
top2007:4507,q00424,"I DIDN’T KNOW THE POOR MAN laid out in his birthday suit on Claire’s table, only that his death might have been related to the Del Norte tragedy."
top2007:4507,q00425,"We’ve got something,” I said, starting down the stairs again. “We’ve got a killer at large in this goddamned building. As for Madison Tyler, we’ve got another dead end."
top2007:4507,q00426,Was the missing girl reported to the police?” “I think so. All I know is what I was told. And I was told that Helga Schmidt went missing and was never heard from again.
top2007:4507,q00427,"He reminded me now, sharply, that one of my partners had been killed on the street and that only months ago, Jacobi and I had both been shot in a desolate alley in the Tenderloin. It was true. We’d both nearly died."
